"date","book","game","game_id","prop_type","bet_level_1","bet_level_2","bet_level_3","bet_location","bet_status","prob_model","line_model","prob_book","line_book","edge","kelly","units","units_standardized","run_timestamp_utc","timestamp_id","play","result","units_bet","units_net","units_standardized_bet","units_standardized_net","unique_play"
2023-10-24,"MGM","PHX @ GSW",22300062,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.142,604,0.1176,750,0.0244,0.0138,1.3815,0.908881578947368,2023-10-24 23:21:00,1,"Grayson Allen","Loss",1.3815,-1.3815,0.908881578947368,-0.908881578947368,"FPTS Team_Grayson Allen_2023-10-24"
2023-10-24,"MGM","PHX @ GSW",22300062,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1412,608,0.1111,800,0.0301,0.017,1.6951,1.11519736842105,2023-10-24 23:21:00,1,"Josh Okogie","Loss",1.6951,-1.6951,1.11519736842105,-1.11519736842105,"FPTS Team_Josh Okogie_2023-10-24"
2023-10-24,"FanDuel","PHX @ GSW",22300062,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2556,291,0.2174,360,0.0382,0.0244,2.4403,1.60546052631579,2023-10-24 23:21:00,1,"Jusuf Nurkic","Win",2.4403,8.78508,1.60546052631579,5.77965789473684,"FPTS Team_Jusuf Nurkic_2023-10-24"
2023-10-24,"FanDuel","PHX @ GSW",22300062,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2556,291,0.2041,390,0.0515,0.0324,3.2357,2.12875,2023-10-25 00:51:27,2,"Jusuf Nurkic","Win",0.7954,3.10206,0.523289473684211,2.04082894736842,"FPTS Team_Jusuf Nurkic_2023-10-24"
2023-10-24,"FanDuel","PHX @ GSW",22300062,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1915,422,0.1667,500,0.0248,0.0149,1.489,0.979605263157895,2023-10-25 00:51:27,1,"Kevon Looney","Loss",1.489,-1.489,0.979605263157895,-0.979605263157895,"FPTS Team_Kevon Looney_2023-10-24"
2023-10-24,"PointsBet","PHX @ GSW",22300062,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.4517,121,0.4082,145,0.0435,0.0368,1.8394,1.34262773722628,2023-10-24 23:21:00,1,"1Q_GSW","Loss",1.8394,-1.8394,1.34262773722628,-1.34262773722628,"FTTS_1Q_GSW_2023-10-24"
2023-10-25,"Draft Kings","ATL @ CHA",22300063,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.207,383,0.1818,450,0.0251,0.0154,1.5362,1.01065789473684,2023-10-25 20:46:03,1,"De'Andre Hunter","Loss",1.5362,-1.5362,1.01065789473684,-1.01065789473684,"FPTS Team_De'Andre Hunter_2023-10-25"
2023-10-25,"FanDuel","ATL @ CHA",22300063,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1806,454,0.1667,500,0.0139,0.0083,0.8331,0.548092105263158,2023-10-25 20:46:03,1,"Saddiq Bey","Loss",0.8331,-0.8331,0.548092105263158,-0.548092105263158,"FPTS Team_Saddiq Bey_2023-10-25"
2023-10-25,"PointsBet","ATL @ CHA",22300063,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5002,-100,0.4762,110,0.024,0.0229,1.1475,0.837591240875912,2023-10-25 20:46:03,1,"1Q_ATL","Win",1.1475,1.26225,0.837591240875912,0.921350364963504,"FTTS_1Q_ATL_2023-10-25"
2023-10-25,"MGM","BOS @ NYK",22300065,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.14,614,0.125,700,0.015,0.0086,0.8598,0.905052631578947,2023-10-25 21:50:34,2,"Kristaps Porzingis","Loss",0.8598,-0.8598,0.905052631578947,-0.905052631578947,"FPTS_Kristaps Porzingis_2023-10-25"
2023-10-25,"FanDuel","BOS @ NYK",22300065,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.025,3904,0.0141,7000,0.0109,0.0055,0.5523,0.681851851851852,2023-10-25 21:50:34,2,"Kristaps Porzingis_layup","Loss",0.5523,-0.5523,0.681851851851852,-0.681851851851852,"FPTS Exact_Kristaps Porzingis_layup_2023-10-25"
2023-10-25,"FanDuel","BOS @ NYK",22300065,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1337,648,0.1176,750,0.0161,0.0091,0.911,0.599342105263158,2023-10-25 23:11:45,1,"Derrick White","Loss",0.911,-0.911,0.599342105263158,-0.599342105263158,"FPTS Team_Derrick White_2023-10-25"
2023-10-25,"FanDuel","CLE @ BKN",22300067,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.109,817,0.0769,1200,0.0321,0.0174,1.7387,1.83021052631579,2023-10-25 23:11:45,3,"Ben Simmons","Loss",1.7387,-1.7387,1.83021052631579,-1.83021052631579,"FPTS_Ben Simmons_2023-10-25"
2023-10-25,"FanDuel","CLE @ BKN",22300067,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0539,1756,0.0345,2800,0.0194,0.01,1.005,1.24074074074074,2023-10-25 20:46:03,1,"Ben Simmons_other_fg","Loss",1.005,-1.005,1.24074074074074,-1.24074074074074,"FPTS Exact_Ben Simmons_other_fg_2023-10-25"
2023-10-25,"FanDuel","CLE @ BKN",22300067,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0541,1750,0.0312,3100,0.0228,0.0118,1.1773,1.45345679012346,2023-10-25 23:11:45,3,"Ben Simmons_other_fg","Loss",0.1723,-0.1723,0.212716049382716,-0.212716049382716,"FPTS Exact_Ben Simmons_other_fg_2023-10-25"
2023-10-25,"FanDuel","CLE @ BKN",22300067,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2046,389,0.1429,600,0.0618,0.036,3.6037,2.37085526315789,2023-10-25 20:46:03,1,"Ben Simmons","Loss",3.6037,-3.6037,2.37085526315789,-2.37085526315789,"FPTS Team_Ben Simmons_2023-10-25"
2023-10-25,"Caesars","DAL @ SAS",22300073,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1286,678,0.1111,800,0.0175,0.0098,0.9839,1.03568421052632,2023-10-25 20:46:03,1,"Jeremy Sochan","Win",0.49195,3.9356,0.517842105263158,4.14273684210526,"FPTS_Jeremy Sochan_2023-10-25"
2023-10-25,"FanDuel","DAL @ SAS",22300073,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1286,678,0.1111,800,0.0175,0.0098,0.9839,1.03568421052632,2023-10-25 20:46:03,1,"Jeremy Sochan","Win",0.49195,3.9356,0.517842105263158,4.14273684210526,"FPTS_Jeremy Sochan_2023-10-25"
2023-10-25,"Caesars","DAL @ SAS",22300073,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1279,682,0.1,900,0.0279,0.0155,1.5474,1.62884210526316,2023-10-26 00:42:37,6,"Jeremy Sochan","Win",0.5635,5.0715,0.593157894736842,5.33842105263158,"FPTS_Jeremy Sochan_2023-10-25"
2023-10-25,"FanDuel","DAL @ SAS",22300073,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1536,551,0.1333,650,0.0203,0.0117,1.17,1.23157894736842,2023-10-26 01:40:39,8,"Luka Doncic","Loss",1.17,-1.17,1.23157894736842,-1.23157894736842,"FPTS_Luka Doncic_2023-10-25"
2023-10-25,"Caesars","DAL @ SAS",22300073,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1431,599,0.1111,800,0.032,0.018,1.8008,1.89557894736842,2023-10-25 20:46:03,1,"Zach Collins","Loss",1.8008,-1.8008,1.89557894736842,-1.89557894736842,"FPTS_Zach Collins_2023-10-25"
2023-10-25,"Draft Kings","DAL @ SAS",22300073,"FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0736,1258,0.0588,1600,0.0148,0.0079,0.7857,0.97,2023-10-25 20:46:03,1,"Devin Vassell_two_point","Loss",0.7857,-0.7857,0.97,-0.97,"FPTS Exact_Devin Vassell_two_point_2023-10-25"
2023-10-25,"Draft Kings","DAL @ SAS",22300073,"FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.1012,888,0.0667,1400,0.0345,0.0185,1.8504,2.28444444444444,2023-10-25 20:46:03,1,"Jeremy Sochan_two_point","Win",1.8504,25.9056,2.28444444444444,31.9822222222222,"FPTS Exact_Jeremy Sochan_two_point_2023-10-25"
2023-10-25,"FanDuel","DAL @ SAS",22300073,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0375,2566,0.0204,4800,0.0171,0.0087,0.8729,1.07765432098765,2023-10-25 20:46:03,1,"Luka Doncic_three_point","Loss",0.8729,-0.8729,1.07765432098765,-1.07765432098765,"FPTS Exact_Luka Doncic_three_point_2023-10-25"
2023-10-25,"FanDuel","DAL @ SAS",22300073,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0388,2477,0.0208,4700,0.018,0.0092,0.9177,1.13296296296296,2023-10-26 01:40:39,8,"Luka Doncic_three_point","Loss",0.0448,-0.0448,0.0553086419753088,-0.0553086419753088,"FPTS Exact_Luka Doncic_three_point_2023-10-25"
2023-10-25,"Draft Kings","DAL @ SAS",22300073,"FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0344,2804,0.0196,5000,0.0148,0.0076,0.7564,0.933827160493827,2023-10-25 20:46:03,1,"Zach Collins_three_point","Loss",0.7564,-0.7564,0.933827160493827,-0.933827160493827,"FPTS Exact_Zach Collins_three_point_2023-10-25"
2023-10-25,"Draft Kings","DAL @ SAS",22300073,"FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.1019,882,0.0909,1000,0.011,0.006,0.6031,0.744567901234568,2023-10-25 20:46:03,1,"Zach Collins_two_point","Loss",0.6031,-0.6031,0.744567901234568,-0.744567901234568,"FPTS Exact_Zach Collins_two_point_2023-10-25"
2023-10-25,"FanDuel","DAL @ SAS",22300073,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2019,395,0.1818,450,0.0201,0.0123,1.2274,0.8075,2023-10-26 00:42:37,1,"Devin Vassell","Loss",1.2274,-1.2274,0.8075,-0.8075,"FPTS Team_Devin Vassell_2023-10-25"
2023-10-25,"Draft Kings","DAL @ SAS",22300073,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.219,357,0.1818,450,0.0372,0.0227,2.2722,1.49486842105263,2023-10-25 20:46:03,1,"Jeremy Sochan","Win",2.2722,10.2249,1.49486842105263,6.72690789473684,"FPTS Team_Jeremy Sochan_2023-10-25"
2023-10-25,"FanDuel","DAL @ SAS",22300073,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2251,344,0.1818,450,0.0433,0.0265,2.6471,1.74151315789474,2023-10-26 00:42:37,6,"Jeremy Sochan","Win",0.3749,1.68705,0.246644736842106,1.10990131578948,"FPTS Team_Jeremy Sochan_2023-10-25"
2023-10-25,"FanDuel","DAL @ SAS",22300073,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.3461,189,0.3125,220,0.0336,0.0245,2.4456,1.60894736842105,2023-10-25 20:46:03,1,"Luka Doncic","Win",2.4456,5.38032,1.60894736842105,3.53968421052632,"FPTS Team_Luka Doncic_2023-10-25"
2023-10-25,"FanDuel","DAL @ SAS",22300073,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2506,299,0.2041,390,0.0465,0.0292,2.9197,1.92085526315789,2023-10-25 20:46:03,1,"Zach Collins","Loss",2.9197,-2.9197,1.92085526315789,-1.92085526315789,"FPTS Team_Zach Collins_2023-10-25"
2023-10-25,"FanDuel","DAL @ SAS",22300073,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2506,299,0.1923,420,0.0583,0.0361,3.606,2.37236842105263,2023-10-26 00:42:37,6,"Zach Collins","Loss",0.6863,-0.6863,0.451513157894737,-0.451513157894737,"FPTS Team_Zach Collins_2023-10-25"
2023-10-25,"PointsBet","DAL @ SAS",22300073,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5712,-133,0.5349,-114.9954,0.0364,0.0391,1.9539,1.42620437956204,2023-10-25 20:46:03,1,"1Q_SAS","Win",1.9539,1.69911144271858,1.42620437956204,1.24022733045152,"FTTS_1Q_SAS_2023-10-25"
2023-10-25,"PointsBet","DAL @ SAS",22300073,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5696,-132,0.4762,110,0.0934,0.0891,4.4564,3.25284671532847,2023-10-26 01:12:05,7,"1Q_SAS","Win",2.5025,2.75275,1.82664233576642,2.00930656934307,"FTTS_1Q_SAS_2023-10-25"
2023-10-25,"MGM","DET @ MIA",22300068,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0937,967,0.0833,1100,0.0104,0.0057,0.567,0.596842105263158,2023-10-25 20:46:03,1,"Isaiah Stewart","Win",0.567,6.237,0.596842105263158,6.56526315789474,"FPTS_Isaiah Stewart_2023-10-25"
2023-10-25,"FanDuel","DET @ MIA",22300068,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1049,853,0.0909,1000,0.014,0.0077,0.7694,0.809894736842105,2023-10-25 23:42:39,2,"Kevin Love","Loss",0.7694,-0.7694,0.809894736842106,-0.809894736842106,"FPTS_Kevin Love_2023-10-25"
2023-10-25,"Draft Kings","DET @ MIA",22300068,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.214,367,0.1905,425,0.0235,0.0145,1.4502,0.954078947368421,2023-10-25 20:46:03,1,"Isaiah Stewart","Win",1.4502,6.16335,0.954078947368421,4.05483552631579,"FPTS Team_Isaiah Stewart_2023-10-25"
2023-10-25,"FanDuel","DET @ MIA",22300068,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1823,448,0.1667,500,0.0157,0.0094,0.9408,0.618947368421053,2023-10-25 23:42:39,2,"Kevin Love","Loss",0.9408,-0.9408,0.618947368421052,-0.618947368421052,"FPTS Team_Kevin Love_2023-10-25"
2023-10-25,"PointsBet","DET @ MIA",22300068,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5753,-135,0.5652,-129.9883,0.0101,0.0116,0.5793,0.422846715328467,2023-10-25 23:11:45,1,"1Q_MIA","Loss",0.5793,-0.5793,0.422846715328467,-0.422846715328467,"FTTS_1Q_MIA_2023-10-25"
2023-10-25,"PointsBet","DET @ MIA",22300068,"FTTS","First Points","Team","Quarter","Home/Away","Favorite/Underdog",0.5753,-135,0.5556,-125,0.0197,0.0222,1.109,0.80948905109489,2023-10-25 23:42:39,2,"1Q_MIA","Loss",0.5297,-0.5297,0.386642335766423,-0.386642335766423,"FTTS_1Q_MIA_2023-10-25"
2023-10-25,"MGM","DET @ MIA",22300068,"Win Tip","Win Tip","Player","Game","Home/Away","Favorite/Underdog",0.3446,190,0.3077,225,0.0369,0.0266,1.3321,0.522392156862745,2023-10-25 20:46:03,1,"Jalen Duren","Win",1.3321,2.997225,0.522392156862745,1.17538235294118,"Win Tip_Jalen Duren_2023-10-25"
2023-10-25,"BetRivers","HOU @ ORL",22300066,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0962,939,0.0769,1200,0.0193,0.0105,1.0462,1.10126315789474,2023-10-25 20:46:03,1,"Dillon Brooks","Loss",1.0462,-1.0462,1.10126315789474,-1.10126315789474,"FPTS_Dillon Brooks_2023-10-25"
2023-10-25,"FanDuel","HOU @ ORL",22300066,"FPTS Exact","First Points","Player","Exact","Home/Away","Favorite/Underdog",0.0335,2882,0.0233,4200,0.0103,0.0053,0.5261,0.649506172839506,2023-10-25 20:46:03,1,"Dillon Brooks_three_point","Loss",0.5261,-0.5261,0.649506172839506,-0.649506172839506,"FPTS Exact_Dillon Brooks_three_point_2023-10-25"
2023-10-25,"Draft Kings","HOU @ ORL",22300066,"FPTS Exact","First FGM","Player","Exact","Home/Away","Favorite/Underdog",0.0586,1607,0.0476,2000,0.011,0.0058,0.5764,0.711604938271605,2023-10-25 20:46:03,1,"Dillon Brooks_two_point","Loss",0.5764,-0.5764,0.711604938271605,-0.711604938271605,"FPTS Exact_Dillon Brooks_two_point_2023-10-25"
2023-10-25,"Draft Kings","HOU @ ORL",22300066,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2197,355,0.1818,450,0.0379,0.0232,2.318,1.525,2023-10-25 20:46:03,1,"Dillon Brooks","Loss",2.318,-2.318,1.525,-1.525,"FPTS Team_Dillon Brooks_2023-10-25"
2023-10-25,"FanDuel","HOU @ ORL",22300066,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1879,432,0.1667,500,0.0212,0.0127,1.2717,0.836644736842105,2023-10-25 20:46:03,1,"Jabari Smith Jr.","Loss",1.2717,-1.2717,0.836644736842105,-0.836644736842105,"FPTS Team_Jabari Smith Jr._2023-10-25"
2023-10-25,"FanDuel","HOU @ ORL",22300066,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.183,446,0.1695,490,0.0135,0.0081,0.8143,0.535723684210526,2023-10-25 20:46:03,1,"Markelle Fultz","Loss",0.8143,-0.8143,0.535723684210526,-0.535723684210526,"FPTS Team_Markelle Fultz_2023-10-25"
2023-10-25,"MGM","HOU @ ORL",22300066,"Win Tip","Win Tip","Player","Game","Home/Away","Favorite/Underdog",0.3086,224,0.2941,240,0.0145,0.0103,0.5142,0.201647058823529,2023-10-25 20:46:03,1,"Alperen Sengun","Loss",0.5142,-0.5142,0.201647058823529,-0.201647058823529,"Win Tip_Alperen Sengun_2023-10-25"
2023-10-25,"Caesars","NOP @ MEM",22300071,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1123,791,0.0909,1000,0.0214,0.0117,1.1748,1.23663157894737,2023-10-25 20:46:03,1,"Ziaire Williams","Loss",1.1748,-1.1748,1.23663157894737,-1.23663157894737,"FPTS_Ziaire Williams_2023-10-25"
2023-10-25,"Draft Kings","NOP @ MEM",22300071,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.1984,404,0.1667,500,0.0318,0.0191,1.9063,1.25414473684211,2023-10-25 20:46:03,1,"Ziaire Williams","Loss",1.9063,-1.9063,1.25414473684211,-1.25414473684211,"FPTS Team_Ziaire Williams_2023-10-25"
2023-10-25,"Caesars","OKC @ CHI",22300070,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.113,785,0.1,900,0.013,0.0072,0.7212,0.759157894736842,2023-10-25 20:46:03,1,"Jalen Williams","Win",0.7212,6.4908,0.759157894736842,6.83242105263158,"FPTS_Jalen Williams_2023-10-25"
2023-10-25,"MGM","OKC @ CHI",22300070,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.1284,679,0.1176,750,0.0107,0.0061,0.6085,0.640526315789474,2023-10-25 20:46:03,1,"Nikola Vucevic","Loss",0.6085,-0.6085,0.640526315789474,-0.640526315789474,"FPTS_Nikola Vucevic_2023-10-25"
2023-10-25,"BetRivers","OKC @ CHI",22300070,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.0936,968,0.0714,1300,0.0222,0.0119,1.1935,1.25631578947368,2023-10-25 20:46:03,1,"Patrick Williams","Loss",1.1935,-1.1935,1.25631578947368,-1.25631578947368,"FPTS_Patrick Williams_2023-10-25"
2023-10-25,"FanDuel","OKC @ CHI",22300070,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.2157,364,0.1818,450,0.0338,0.0207,2.0678,1.36039473684211,2023-10-25 20:46:03,1,"Jalen Williams","Win",2.0678,9.3051,1.36039473684211,6.12177631578947,"FPTS Team_Jalen Williams_2023-10-25"
2023-10-25,"Draft Kings","OKC @ CHI",22300070,"FPTS Team","First FGM","Player","Team","Home/Away","Favorite/Underdog",0.2207,353,0.1818,450,0.0389,0.0238,2.3771,1.56388157894737,2023-10-25 23:42:39,4,"Jalen Williams","Win",0.3093,1.39185,0.203486842105263,0.915690789473684,"FPTS Team_Jalen Williams_2023-10-25"
2023-10-25,"FanDuel","OKC @ CHI",22300070,"FPTS Team","First Points","Player","Team","Home/Away","Favorite/Underdog",0.1835,445,0.1429,600,0.0407,0.0237,2.3728,1.56105263157895,2023-10-25 20:46:03,1,"Patrick Williams","Win",2.3728,14.2368,1.56105263157895,9.36631578947368,"FPTS Team_Patrick Williams_2023-10-25"
2023-10-25,"MGM","OKC @ CHI",22300070,"Win Tip","Win Tip","Player","Game","Home/Away","Favorite/Underdog",0.3916,155,0.2439,310,0.1477,0.0977,4.884,1.91529411764706,2023-10-25 20:46:03,1,"Nikola Vucevic","Loss",4.884,-4.884,1.91529411764706,-1.91529411764706,"Win Tip_Nikola Vucevic_2023-10-25"
2023-10-25,"FanDuel","POR @ LAC",22300074,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.1108,802,0.1,900,0.0108,0.006,0.6017,0.633368421052632,2023-10-25 23:11:45,1,"Anfernee Simons","Loss",0.6017,-0.6017,0.633368421052632,-0.633368421052632,"FPTS_Anfernee Simons_2023-10-25"
2023-10-25,"BetRivers","POR @ LAC",22300074,"FPTS","First FGM","Player","Game","Home/Away","Favorite/Underdog",0.158,533,0.1333,650,0.0247,0.0142,1.4247,1.49968421052632,2023-10-25 20:46:03,1,"Deandre Ayton","Loss",1.4247,-1.4247,1.49968421052632,-1.49968421052632,"FPTS_Deandre Ayton_2023-10-25"
2023-10-25,"FanDuel","POR @ LAC",22300074,"FPTS","First Points","Player","Game","Home/Away","Favorite/Underdog",0.0776,1188,0.0526,1800,0.025,0.0132,1.3201,1.38957894736842,2023-10-25 20:46:03,1,"Matisse Thybulle","Loss",1.3201,-1.3201,1.38957894736842,-1.38957894736842,"FPTS_Matisse Thybulle_2023-10-25"
