"game_date","game","quarter","team_abbreviation","quarter_team","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2025-05-17,"SEA @ PHX","1Q","PHX","1Q_PHX",2025-05-17 14:13:56.051273,"fd",0.505,-102,-0.0485,-0.049,-2.4492,0.4565,119,-1.78773722627737
2025-05-17,"CHI @ IND","1Q","IND","1Q_IND",2025-05-17 14:13:56.051273,"fd",0.5098,-104,-0.0275,-0.028,-1.4019,0.4823,107,-1.02328467153285
2025-05-17,"LVA @ NYL","1Q","LVA","1Q_LVA",2025-05-17 14:13:56.051273,"fd",0.4717,112,-0.0047,-0.0045,-0.2241,0.467,114,-0.163576642335766
2025-05-17,"SEA @ PHX","1Q","SEA","1Q_SEA",2025-05-17 14:13:56.051273,"fd",0.5614,-128,-0.0179,-0.0204,-1.0177,0.5435,-119,-0.742846715328467
2025-05-17,"CHI @ IND","1Q","CHI","1Q_CHI",2025-05-17 14:13:56.051273,"fd",0.5556,-125,-0.0379,-0.0426,-2.1302,0.5177,-107,-1.5548905109489
2025-05-17,"LVA @ NYL","1Q","NYL","1Q_NYL",2025-05-17 15:50:04.701896,"fd",0.5935,-146,-0.0605,-0.0744,-3.7182,0.533,-114,-2.71401459854015
2025-05-17,"SEA @ PHX","1Q","PHX","1Q_PHX",2025-05-17 15:50:04.701896,"fd",0.505,-102,-0.0182,-0.0184,-0.9176,0.4868,105,-0.66978102189781
2025-05-17,"CHI @ IND","1Q","IND","1Q_IND",2025-05-17 15:50:04.701896,"fd",0.505,-102,-0.0226,-0.0229,-1.1431,0.4823,107,-0.834379562043796
2025-05-17,"LVA @ NYL","1Q","LVA","1Q_LVA",2025-05-17 15:50:04.701896,"fd",0.4717,112,-0.0047,-0.0045,-0.2241,0.467,114,-0.163576642335766
2025-05-17,"SEA @ PHX","1Q","SEA","1Q_SEA",2025-05-17 15:50:04.701896,"fd",0.5614,-128,-0.0482,-0.0549,-2.7465,0.5132,-105,-2.00474452554745
2025-05-17,"CHI @ IND","1Q","CHI","1Q_CHI",2025-05-17 15:50:04.701896,"fd",0.5614,-128,-0.0437,-0.0498,-2.4919,0.5177,-107,-1.81890510948905
2025-05-17,"LVA @ NYL","1Q","NYL","1Q_NYL",2025-05-17 16:51:11.499836,"fd",0.5902,-144,-0.0571,-0.0697,-3.4847,0.533,-114,-2.54357664233577
2025-05-17,"SEA @ PHX","1Q","PHX","1Q_PHX",2025-05-17 16:51:11.499836,"fd",0.505,-102,-0.0182,-0.0184,-0.9176,0.4868,105,-0.66978102189781
2025-05-17,"CHI @ IND","1Q","IND","1Q_IND",2025-05-17 16:51:11.499836,"fd",0.5098,-104,-0.0275,-0.028,-1.4019,0.4823,107,-1.02328467153285
2025-05-17,"LVA @ NYL","1Q","LVA","1Q_LVA",2025-05-17 16:51:11.499836,"fd",0.4762,110,-0.0092,-0.0088,-0.4404,0.467,114,-0.321459854014599
2025-05-17,"SEA @ PHX","1Q","SEA","1Q_SEA",2025-05-17 16:51:11.499836,"fd",0.5614,-128,-0.0482,-0.0549,-2.7465,0.5132,-105,-2.00474452554745
2025-05-17,"CHI @ IND","1Q","CHI","1Q_CHI",2025-05-17 16:51:11.499836,"fd",0.5556,-125,-0.0379,-0.0426,-2.1302,0.5177,-107,-1.5548905109489
2025-05-17,"SEA @ PHX","1Q","PHX","1Q_PHX",2025-05-17 17:36:08.989955,"fd",0.505,-102,-0.0182,-0.0184,-0.9176,0.4868,105,-0.66978102189781
2025-05-17,"CHI @ IND","1Q","IND","1Q_IND",2025-05-17 17:36:08.989955,"fd",0.505,-102,-0.0226,-0.0229,-1.1431,0.4823,107,-0.834379562043796
2025-05-17,"SEA @ PHX","1Q","SEA","1Q_SEA",2025-05-17 17:36:08.989955,"fd",0.5614,-128,-0.0482,-0.0549,-2.7465,0.5132,-105,-2.00474452554745
2025-05-17,"CHI @ IND","1Q","CHI","1Q_CHI",2025-05-17 17:36:08.989955,"fd",0.5614,-128,-0.0437,-0.0498,-2.4919,0.5177,-107,-1.81890510948905
2025-05-17,"SEA @ PHX","1Q","PHX","1Q_PHX",2025-05-17 18:44:20.592531,"fd",0.505,-102,-0.0182,-0.0184,-0.9176,0.4868,105,-0.66978102189781
2025-05-17,"CHI @ IND","1Q","IND","1Q_IND",2025-05-17 18:44:20.592531,"fd",0.505,-102,-0.0226,-0.0229,-1.1431,0.4823,107,-0.834379562043796
2025-05-17,"SEA @ PHX","1Q","SEA","1Q_SEA",2025-05-17 18:44:20.592531,"fd",0.5614,-128,-0.0482,-0.0549,-2.7465,0.5132,-105,-2.00474452554745
2025-05-17,"CHI @ IND","1Q","CHI","1Q_CHI",2025-05-17 18:44:20.592531,"fd",0.5614,-128,-0.0437,-0.0498,-2.4919,0.5177,-107,-1.81890510948905
2025-05-17,"SEA @ PHX","1Q","PHX","1Q_PHX",2025-05-17 20:51:04.618281,"fd",0.5,100,-0.0132,-0.0132,-0.661,0.4868,105,-0.482481751824818
2025-05-17,"SEA @ PHX","1Q","SEA","1Q_SEA",2025-05-17 20:51:04.618281,"fd",0.5652,-130,-0.052,-0.0598,-2.9899,0.5132,-105,-2.18240875912409
2025-05-17,"SEA @ PHX","1Q","PHX","1Q_PHX",2025-05-17 22:12:58.893872,"fd",0.5,100,-0.0132,-0.0132,-0.661,0.4868,105,-0.482481751824818
2025-05-17,"SEA @ PHX","1Q","SEA","1Q_SEA",2025-05-17 22:12:58.893872,"fd",0.5652,-130,-0.052,-0.0598,-2.9899,0.5132,-105,-2.18240875912409
2025-05-17,"SEA @ PHX","1Q","PHX","1Q_PHX",2025-05-18 00:53:01.906094,"fd",0.495,102,-0.0083,-0.0082,-0.4094,0.4868,105,-0.298832116788321
2025-05-17,"SEA @ PHX","1Q","SEA","1Q_SEA",2025-05-18 00:53:01.906094,"fd",0.569,-132,-0.0557,-0.0647,-3.2333,0.5132,-105,-2.36007299270073
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 15:01:19.663815,"fd",0.5798,-138,-0.0336,-0.04,-2.0006,0.5462,-120,-1.46029197080292
2025-05-18,"WAS @ CON","1Q","WAS","1Q_WAS",2025-05-18 15:01:19.663815,"fd",0.505,-102,-0.017,-0.0172,-0.8608,0.4879,105,-0.628321167883212
2025-05-18,"WAS @ CON","1Q","CON","1Q_CON",2025-05-18 15:01:19.663815,"fd",0.5614,-128,-0.0493,-0.0562,-2.8106,0.5121,-105,-2.05153284671533
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 15:01:19.663815,"fd",0.4854,106,-0.0316,-0.0308,-1.5375,0.4538,120,-1.12226277372263
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 15:31:22.95933,"fd",0.5798,-138,-0.0336,-0.04,-2.0006,0.5462,-120,-1.46029197080292
2025-05-18,"WAS @ CON","1Q","WAS","1Q_WAS",2025-05-18 15:31:22.95933,"fd",0.5,100,-0.0121,-0.0121,-0.6047,0.4879,105,-0.441386861313869
2025-05-18,"WAS @ CON","1Q","CON","1Q_CON",2025-05-18 15:31:22.95933,"fd",0.5652,-130,-0.0531,-0.0611,-3.0545,0.5121,-105,-2.22956204379562
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 15:31:22.95933,"fd",0.4854,106,-0.0316,-0.0308,-1.5375,0.4538,120,-1.12226277372263
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 16:01:23.680777,"fd",0.5798,-138,-0.0336,-0.04,-2.0006,0.5462,-120,-1.46029197080292
2025-05-18,"WAS @ CON","1Q","WAS","1Q_WAS",2025-05-18 16:01:23.680777,"fd",0.5,100,-0.0121,-0.0121,-0.6047,0.4879,105,-0.441386861313869
2025-05-18,"WAS @ CON","1Q","CON","1Q_CON",2025-05-18 16:01:23.680777,"fd",0.5652,-130,-0.0531,-0.0611,-3.0545,0.5121,-105,-2.22956204379562
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 16:01:23.680777,"fd",0.4854,106,-0.0316,-0.0308,-1.5375,0.4538,120,-1.12226277372263
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 16:31:22.781441,"fd",0.5798,-138,-0.0336,-0.04,-2.0006,0.5462,-120,-1.46029197080292
2025-05-18,"WAS @ CON","1Q","WAS","1Q_WAS",2025-05-18 16:31:22.781441,"fd",0.5,100,-0.0121,-0.0121,-0.6047,0.4879,105,-0.441386861313869
2025-05-18,"WAS @ CON","1Q","CON","1Q_CON",2025-05-18 16:31:22.781441,"fd",0.5652,-130,-0.0531,-0.0611,-3.0545,0.5121,-105,-2.22956204379562
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 16:31:22.781441,"fd",0.4854,106,-0.0316,-0.0308,-1.5375,0.4538,120,-1.12226277372263
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 17:01:24.971688,"fd",0.5798,-138,-0.0336,-0.04,-2.0006,0.5462,-120,-1.46029197080292
2025-05-18,"WAS @ CON","1Q","WAS","1Q_WAS",2025-05-18 17:01:24.971688,"fd",0.5,100,-0.0356,-0.0356,-1.7815,0.4644,115,-1.30036496350365
2025-05-18,"WAS @ CON","1Q","CON","1Q_CON",2025-05-18 17:01:24.971688,"fd",0.5652,-130,-0.0296,-0.034,-1.7013,0.5356,-115,-1.24182481751825
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 17:01:24.971688,"fd",0.4854,106,-0.0316,-0.0308,-1.5375,0.4538,120,-1.12226277372263
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 17:26:32.228714,"fd",0.5798,-138,-0.0336,-0.04,-2.0006,0.5462,-120,-1.46029197080292
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 17:26:32.228714,"fd",0.4854,106,-0.0316,-0.0308,-1.5375,0.4538,120,-1.12226277372263
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 17:56:34.304193,"fd",0.5798,-138,-0.0336,-0.04,-2.0006,0.5462,-120,-1.46029197080292
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 17:56:34.304193,"fd",0.4854,106,-0.0316,-0.0308,-1.5375,0.4538,120,-1.12226277372263
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 18:26:35.148618,"fd",0.5745,-135,-0.0283,-0.0332,-1.6602,0.5462,-120,-1.21182481751825
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 18:26:35.148618,"fd",0.4902,104,-0.0364,-0.0357,-1.7853,0.4538,120,-1.30313868613139
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 18:56:30.547023,"fd",0.5745,-135,-0.0283,-0.0332,-1.6602,0.5462,-120,-1.21182481751825
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 18:56:30.547023,"fd",0.4902,104,-0.0364,-0.0357,-1.7853,0.4538,120,-1.30313868613139
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 19:26:35.168833,"fd",0.5745,-135,-0.0283,-0.0332,-1.6602,0.5462,-120,-1.21182481751825
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 19:26:35.168833,"fd",0.4902,104,-0.0364,-0.0357,-1.7853,0.4538,120,-1.30313868613139
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 19:56:27.233295,"fd",0.5798,-138,-0.0336,-0.04,-2.0006,0.5462,-120,-1.46029197080292
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 19:56:27.233295,"fd",0.4854,106,-0.0316,-0.0308,-1.5375,0.4538,120,-1.12226277372263
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 20:26:28.731883,"fd",0.5745,-135,-0.0283,-0.0332,-1.6602,0.5462,-120,-1.21182481751825
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 20:26:28.731883,"fd",0.4902,104,-0.0364,-0.0357,-1.7853,0.4538,120,-1.30313868613139
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 20:56:27.141382,"fd",0.5745,-135,-0.0283,-0.0332,-1.6602,0.5462,-120,-1.21182481751825
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 20:56:27.141382,"fd",0.4902,104,-0.0364,-0.0357,-1.7853,0.4538,120,-1.30313868613139
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 21:26:25.774867,"fd",0.5745,-135,-0.0283,-0.0332,-1.6602,0.5462,-120,-1.21182481751825
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 21:26:25.774867,"fd",0.4902,104,-0.0364,-0.0357,-1.7853,0.4538,120,-1.30313868613139
2025-05-18,"MIN @ LAS","1Q","LAS","1Q_LAS",2025-05-18 21:56:26.60298,"fd",0.5745,-135,-0.0283,-0.0332,-1.6602,0.5462,-120,-1.21182481751825
2025-05-18,"MIN @ LAS","1Q","MIN","1Q_MIN",2025-05-18 21:56:26.60298,"fd",0.4902,104,-0.0364,-0.0357,-1.7853,0.4538,120,-1.30313868613139
2025-05-19,"SEA @ DAL","1Q","DAL","1Q_DAL",2025-05-19 12:26:44.105908,"fd",0.5146,-106,-0.0273,-0.0281,-1.4039,0.4873,105,-1.02474452554745
2025-05-19,"SEA @ DAL","1Q","SEA","1Q_SEA",2025-05-19 12:26:44.105908,"fd",0.5495,-122,-0.0369,-0.0409,-2.0454,0.5127,-105,-1.49299270072993
2025-05-19,"SEA @ DAL","1Q","DAL","1Q_DAL",2025-05-19 12:56:14.284884,"fd",0.5146,-106,-0.0273,-0.0281,-1.4039,0.4873,105,-1.02474452554745
2025-05-19,"SEA @ DAL","1Q","SEA","1Q_SEA",2025-05-19 12:56:14.284884,"fd",0.5495,-122,-0.0369,-0.0409,-2.0454,0.5127,-105,-1.49299270072993
2025-05-19,"SEA @ DAL","1Q","DAL","1Q_DAL",2025-05-19 13:26:22.977647,"fd",0.5146,-106,-0.0273,-0.0281,-1.4039,0.4873,105,-1.02474452554745
2025-05-19,"SEA @ DAL","1Q","SEA","1Q_SEA",2025-05-19 13:26:22.977647,"fd",0.5495,-122,-0.0369,-0.0409,-2.0454,0.5127,-105,-1.49299270072993
2025-05-19,"SEA @ DAL","1Q","DAL","1Q_DAL",2025-05-19 13:56:28.19638,"fd",0.5146,-106,-0.0273,-0.0281,-1.4039,0.4873,105,-1.02474452554745
2025-05-19,"SEA @ DAL","1Q","SEA","1Q_SEA",2025-05-19 13:56:28.19638,"fd",0.5495,-122,-0.0369,-0.0409,-2.0454,0.5127,-105,-1.49299270072993
2025-05-19,"SEA @ DAL","1Q","DAL","1Q_DAL",2025-05-19 14:26:22.456534,"fd",0.5146,-106,-0.0273,-0.0281,-1.4039,0.4873,105,-1.02474452554745
2025-05-19,"SEA @ DAL","1Q","SEA","1Q_SEA",2025-05-19 14:26:22.456534,"fd",0.5495,-122,-0.0369,-0.0409,-2.0454,0.5127,-105,-1.49299270072993
2025-05-19,"SEA @ DAL","1Q","DAL","1Q_DAL",2025-05-19 14:56:21.896407,"fd",0.5146,-106,-0.0273,-0.0281,-1.4039,0.4873,105,-1.02474452554745
2025-05-19,"SEA @ DAL","1Q","SEA","1Q_SEA",2025-05-19 14:56:21.896407,"fd",0.5495,-122,-0.0369,-0.0409,-2.0454,0.5127,-105,-1.49299270072993
2025-05-19,"SEA @ DAL","1Q","DAL","1Q_DAL",2025-05-19 15:26:22.768695,"fd",0.5146,-106,-0.0273,-0.0281,-1.4039,0.4873,105,-1.02474452554745
