"game_date","game","player_id","player_name","team_abbreviation","shot_type","shot_player","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2026-05-15,"TOR @ LAS","1627700","Julie Allemand","TOR","three point field goal","Julie Allemand three point field goal",2026-05-15 22:51:42.129608,"fd",0.0278,3500,-0.0028,-0.0015,-0.1455,0.0249,3908,-0.217164179104478
2026-05-15,"TOR @ LAS","1628276","Kelsey Plum","LAS","free throw","Kelsey Plum free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0116,-0.0059,-0.5929,0.008,12427,-0.884925373134328
2026-05-15,"TOR @ LAS","1628276","Kelsey Plum","LAS","layup","Kelsey Plum layup",2026-05-15 22:51:42.129608,"fd",0.0435,2200,-0.01,-0.0052,-0.5208,0.0335,2884,-0.777313432835821
2026-05-15,"TOR @ LAS","1628276","Kelsey Plum","LAS","other","Kelsey Plum other",2026-05-15 22:51:42.129608,"fd",0.0278,3500,-0.0099,-0.0051,-0.5109,0.0178,5504,-0.762537313432836
2026-05-15,"TOR @ LAS","1628276","Kelsey Plum","LAS","three point field goal","Kelsey Plum three point field goal",2026-05-15 22:51:42.129608,"fd",0.05,1900,-0.0278,-0.0146,-1.4648,0.0222,4411,-2.18626865671642
2026-05-15,"TOR @ LAS","1628279","Brittney Sykes","TOR","free throw","Brittney Sykes free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0092,-0.0047,-0.4698,0.0104,9519,-0.701194029850746
2026-05-15,"TOR @ LAS","1628279","Brittney Sykes","TOR","layup","Brittney Sykes layup",2026-05-15 22:51:42.129608,"fd",0.0667,1400,-0.0187,-0.01,-1.0001,0.048,1983,-1.49268656716418
2026-05-15,"TOR @ LAS","1628279","Brittney Sykes","TOR","other","Brittney Sykes other",2026-05-15 22:51:42.129608,"fd",0.0357,2700,-0.0012,-6e-04,-0.0608,0.0345,2795,-0.0907462686567164
2026-05-15,"TOR @ LAS","1628279","Brittney Sykes","TOR","three point field goal","Brittney Sykes three point field goal",2026-05-15 22:51:42.129608,"fd",0.0278,3500,-0.0025,-0.0013,-0.1282,0.0253,3855,-0.19134328358209
2026-05-15,"TOR @ LAS","1629497","Marina Mabrey","TOR","free throw","Marina Mabrey free throw",2026-05-15 22:51:42.129608,"fd",0.0217,4500,-0.0106,-0.0054,-0.5398,0.0112,8846,-0.805671641791045
2026-05-15,"TOR @ LAS","1629497","Marina Mabrey","TOR","layup","Marina Mabrey layup",2026-05-15 22:51:42.129608,"fd",0.0357,2700,0.0024,0.0012,0.1232,0.0381,2525,0.183880597014925
2026-05-15,"TOR @ LAS","1629497","Marina Mabrey","TOR","other","Marina Mabrey other",2026-05-15 22:51:42.129608,"fd",0.0435,2200,-0.0064,-0.0034,-0.3366,0.037,2600,-0.502388059701492
2026-05-15,"TOR @ LAS","1629497","Marina Mabrey","TOR","three point field goal","Marina Mabrey three point field goal",2026-05-15 22:51:42.129608,"fd",0.1,900,-0.0677,-0.0376,-3.7624,0.0323,2998,-5.6155223880597
2026-05-15,"TOR @ LAS","1630996","Rae Burrell","LAS","free throw","Rae Burrell free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0109,-0.0055,-0.5545,0.0087,11348,-0.827611940298507
2026-05-15,"TOR @ LAS","1630996","Rae Burrell","LAS","layup","Rae Burrell layup",2026-05-15 22:51:42.129608,"fd",0.0357,2700,0.0061,0.0032,0.3154,0.0418,2293,0.470746268656716
2026-05-15,"TOR @ LAS","1630996","Rae Burrell","LAS","other","Rae Burrell other",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.001,-5e-04,-0.0488,0.0187,5262,-0.0728358208955224
2026-05-15,"TOR @ LAS","1630996","Rae Burrell","LAS","three point field goal","Rae Burrell three point field goal",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0014,-7e-04,-0.0729,0.0182,5401,-0.108805970149254
2026-05-15,"TOR @ LAS","1631055","Nyara Sabally","TOR","free throw","Nyara Sabally free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0103,-0.0053,-0.5277,0.0093,10698,-0.787611940298507
2026-05-15,"TOR @ LAS","1631055","Nyara Sabally","TOR","layup","Nyara Sabally layup",2026-05-15 22:51:42.129608,"fd",0.0833,1100,-0.0219,-0.0119,-1.192,0.0615,1527,-1.77910447761194
2026-05-15,"TOR @ LAS","1631055","Nyara Sabally","TOR","other","Nyara Sabally other",2026-05-15 22:51:42.129608,"fd",0.0357,2700,-0.0113,-0.0058,-0.585,0.0244,3993,-0.873134328358209
2026-05-15,"TOR @ LAS","1631055","Nyara Sabally","TOR","three point field goal","Nyara Sabally three point field goal",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0031,-0.0016,-0.1576,0.0165,5954,-0.235223880597015
2026-05-15,"TOR @ LAS","203014","Nneka Ogwumike","LAS","free throw","Nneka Ogwumike free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0096,-0.0049,-0.4913,0.01,9925,-0.733283582089552
2026-05-15,"TOR @ LAS","203014","Nneka Ogwumike","LAS","layup","Nneka Ogwumike layup",2026-05-15 22:51:42.129608,"fd",0.0833,1100,-0.0448,-0.0244,-2.4444,0.0385,2496,-3.64835820895522
2026-05-15,"TOR @ LAS","203014","Nneka Ogwumike","LAS","other","Nneka Ogwumike other",2026-05-15 22:51:42.129608,"fd",0.0556,1700,-0.0182,-0.0096,-0.9639,0.0373,2577,-1.43865671641791
2026-05-15,"TOR @ LAS","203014","Nneka Ogwumike","LAS","three point field goal","Nneka Ogwumike three point field goal",2026-05-15 22:51:42.129608,"fd",0.0385,2500,-0.0125,-0.0065,-0.6514,0.0259,3756,-0.972238805970149
2026-05-15,"TOR @ LAS","204324","Dearica Hamby","LAS","free throw","Dearica Hamby free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0099,-0.0051,-0.5054,0.0097,10211,-0.754328358208955
2026-05-15,"TOR @ LAS","204324","Dearica Hamby","LAS","layup","Dearica Hamby layup",2026-05-15 22:51:42.129608,"fd",0.1,900,-0.03,-0.0167,-1.6685,0.07,1329,-2.49029850746269
2026-05-15,"TOR @ LAS","204324","Dearica Hamby","LAS","other","Dearica Hamby other",2026-05-15 22:51:42.129608,"fd",0.0385,2500,-0.0118,-0.0061,-0.6119,0.0267,3646,-0.913283582089552
2026-05-15,"TOR @ LAS","204324","Dearica Hamby","LAS","three point field goal","Dearica Hamby three point field goal",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-3e-04,-2e-04,-0.0159,0.0193,5082,-0.0237313432835821
2026-05-15,"TOR @ LAS","204365","Erica Wheeler","LAS","free throw","Erica Wheeler free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0113,-0.0057,-0.5743,0.0083,11881,-0.857164179104478
2026-05-15,"TOR @ LAS","204365","Erica Wheeler","LAS","layup","Erica Wheeler layup",2026-05-15 22:51:42.129608,"fd",0.0278,3500,0.0011,6e-04,0.057,0.0289,3362,0.0850746268656716
2026-05-15,"TOR @ LAS","204365","Erica Wheeler","LAS","other","Erica Wheeler other",2026-05-15 22:51:42.129608,"fd",0.0244,4000,-0.004,-0.0021,-0.2052,0.0204,4805,-0.306268656716418
2026-05-15,"TOR @ LAS","204365","Erica Wheeler","LAS","three point field goal","Erica Wheeler three point field goal",2026-05-15 22:51:42.129608,"fd",0.0323,3000,-0.0115,-0.0059,-0.5943,0.0208,4718,-0.887014925373134
2026-05-15,"CHI @ PHX","1627674","Kahleah Copper","PHX","free throw","Kahleah Copper free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0088,-0.0045,-0.4497,0.0108,9167,-0.671194029850746
2026-05-15,"CHI @ PHX","1627674","Kahleah Copper","PHX","layup","Kahleah Copper layup",2026-05-15 22:51:42.129608,"fd",0.0769,1200,-0.0298,-0.0161,-1.6146,0.0471,2022,-2.40985074626866
2026-05-15,"CHI @ PHX","1627674","Kahleah Copper","PHX","other","Kahleah Copper other",2026-05-15 22:51:42.129608,"fd",0.0476,2000,-0.0146,-0.0077,-0.766,0.033,2928,-1.14328358208955
2026-05-15,"CHI @ PHX","1627674","Kahleah Copper","PHX","three point field goal","Kahleah Copper three point field goal",2026-05-15 22:51:42.129608,"fd",0.05,1900,-0.0215,-0.0113,-1.1333,0.0285,3413,-1.69149253731343
2026-05-15,"CHI @ PHX","1630442","Natasha Mack","PHX","free throw","Natasha Mack free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0121,-0.0062,-0.619,0.0075,13285,-0.923880597014925
2026-05-15,"CHI @ PHX","1630442","Natasha Mack","PHX","layup","Natasha Mack layup",2026-05-15 22:51:42.129608,"fd",0.0435,2200,-0.0047,-0.0025,-0.2454,0.0388,2478,-0.366268656716418
2026-05-15,"CHI @ PHX","1630442","Natasha Mack","PHX","other","Natasha Mack other",2026-05-15 22:51:42.129608,"fd",0.0323,3000,-0.0133,-0.0069,-0.6895,0.0189,5187,-1.02910447761194
2026-05-15,"CHI @ PHX","1630442","Natasha Mack","PHX","three point field goal","Natasha Mack three point field goal",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0064,-0.0033,-0.3281,0.0132,7490,-0.489701492537313
2026-05-15,"CHI @ PHX","1642288","Rickea Jackson","CHI","free throw","Rickea Jackson free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0107,-0.0055,-0.5472,0.0089,11163,-0.816716417910448
2026-05-15,"CHI @ PHX","1642288","Rickea Jackson","CHI","layup","Rickea Jackson layup",2026-05-15 22:51:42.129608,"fd",0.0588,1600,-0.0215,-0.0114,-1.1443,0.0373,2582,-1.70791044776119
2026-05-15,"CHI @ PHX","1642288","Rickea Jackson","CHI","other","Rickea Jackson other",2026-05-15 22:51:42.129608,"fd",0.0476,2000,-0.0226,-0.0119,-1.1888,0.025,3904,-1.77432835820896
2026-05-15,"CHI @ PHX","1642288","Rickea Jackson","CHI","three point field goal","Rickea Jackson three point field goal",2026-05-15 22:51:42.129608,"fd",0.0476,2000,-0.0249,-0.0131,-1.3064,0.0227,4298,-1.94985074626866
2026-05-15,"CHI @ PHX","1642289","Kamilla Cardoso","CHI","free throw","Kamilla Cardoso free throw",2026-05-15 22:51:42.129608,"fd",0.0217,4500,-0.0094,-0.0048,-0.4795,0.0124,7992,-0.715671641791045
2026-05-15,"CHI @ PHX","1642289","Kamilla Cardoso","CHI","layup","Kamilla Cardoso layup",2026-05-15 22:51:42.129608,"fd",0.1333,650,-0.0461,-0.0266,-2.6602,0.0872,1046,-3.97044776119403
2026-05-15,"CHI @ PHX","1642289","Kamilla Cardoso","CHI","other","Kamilla Cardoso other",2026-05-15 22:51:42.129608,"fd",0.0667,1400,-0.0229,-0.0123,-1.2257,0.0438,2184,-1.82940298507463
2026-05-15,"CHI @ PHX","1642289","Kamilla Cardoso","CHI","three point field goal","Kamilla Cardoso three point field goal",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0196,-0.01,-1,0,Inf,-1.49253731343284
2026-05-15,"CHI @ PHX","1642292","Jacy Sheldon","CHI","free throw","Jacy Sheldon free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0118,-0.006,-0.5994,0.0079,12630,-0.894626865671642
2026-05-15,"CHI @ PHX","1642292","Jacy Sheldon","CHI","layup","Jacy Sheldon layup",2026-05-15 22:51:42.129608,"fd",0.0244,4000,0.0058,0.003,0.2955,0.0302,3216,0.441044776119403
2026-05-15,"CHI @ PHX","1642292","Jacy Sheldon","CHI","other","Jacy Sheldon other",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0026,-0.0013,-0.1308,0.017,5768,-0.195223880597015
2026-05-15,"CHI @ PHX","1642292","Jacy Sheldon","CHI","three point field goal","Jacy Sheldon three point field goal",2026-05-15 22:51:42.129608,"fd",0.0244,4000,-0.0053,-0.0027,-0.2727,0.0191,5144,-0.407014925373134
2026-05-15,"CHI @ PHX","1643447","Gabriela Jaquez","CHI","free throw","Gabriela Jaquez free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0128,-0.0065,-0.6517,0.0068,14543,-0.972686567164179
2026-05-15,"CHI @ PHX","1643447","Gabriela Jaquez","CHI","layup","Gabriela Jaquez layup",2026-05-15 22:51:42.129608,"fd",0.0323,3000,0.0032,0.0016,0.1637,0.0354,2723,0.244328358208955
2026-05-15,"CHI @ PHX","1643447","Gabriela Jaquez","CHI","other","Gabriela Jaquez other",2026-05-15 22:51:42.129608,"fd",0.0278,3500,-0.0133,-0.0068,-0.6819,0.0145,6787,-1.01776119402985
2026-05-15,"CHI @ PHX","1643447","Gabriela Jaquez","CHI","three point field goal","Gabriela Jaquez three point field goal",2026-05-15 22:51:42.129608,"fd",0.0217,4500,-0.0087,-0.0044,-0.4422,0.0131,7541,-0.66
2026-05-15,"CHI @ PHX","201886","DeWanna Bonner","PHX","free throw","DeWanna Bonner free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0108,-0.0055,-0.5498,0.0088,11228,-0.820597014925373
2026-05-15,"CHI @ PHX","201886","DeWanna Bonner","PHX","layup","DeWanna Bonner layup",2026-05-15 22:51:42.129608,"fd",0.0476,2000,-0.0104,-0.0055,-0.5478,0.0372,2589,-0.817611940298507
2026-05-15,"CHI @ PHX","201886","DeWanna Bonner","PHX","other","DeWanna Bonner other",2026-05-15 22:51:42.129608,"fd",0.0294,3300,-0.0081,-0.0042,-0.4157,0.0213,4586,-0.62044776119403
2026-05-15,"CHI @ PHX","201886","DeWanna Bonner","PHX","three point field goal","DeWanna Bonner three point field goal",2026-05-15 22:51:42.129608,"fd",0.0323,3000,-0.0073,-0.0038,-0.3778,0.0249,3909,-0.563880597014925
2026-05-15,"CHI @ PHX","203400","Skylar Diggins","CHI","free throw","Skylar Diggins free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0099,-0.005,-0.5048,0.0097,10198,-0.753432835820895
2026-05-15,"CHI @ PHX","203400","Skylar Diggins","CHI","layup","Skylar Diggins layup",2026-05-15 22:51:42.129608,"fd",0.0435,2200,-0.0045,-0.0024,-0.2354,0.039,2466,-0.35134328358209
2026-05-15,"CHI @ PHX","203400","Skylar Diggins","CHI","other","Skylar Diggins other",2026-05-15 22:51:42.129608,"fd",0.0294,3300,5e-04,3e-04,0.0279,0.03,3238,0.0416417910447761
2026-05-15,"CHI @ PHX","203400","Skylar Diggins","CHI","three point field goal","Skylar Diggins three point field goal",2026-05-15 22:51:42.129608,"fd",0.0294,3300,-0.0091,-0.0047,-0.471,0.0203,4834,-0.702985074626866
2026-05-15,"CHI @ PHX","203826","Alyssa Thomas","PHX","free throw","Alyssa Thomas free throw",2026-05-15 22:51:42.129608,"fd",0.0217,4500,-0.0085,-0.0043,-0.4348,0.0132,7457,-0.648955223880597
2026-05-15,"CHI @ PHX","203826","Alyssa Thomas","PHX","layup","Alyssa Thomas layup",2026-05-15 22:51:42.129608,"fd",0.0909,1000,-0.0248,-0.0137,-1.3661,0.0661,1414,-2.0389552238806
2026-05-15,"CHI @ PHX","203826","Alyssa Thomas","PHX","other","Alyssa Thomas other",2026-05-15 22:51:42.129608,"fd",0.0588,1600,0.001,5e-04,0.053,0.0598,1572,0.0791044776119403
2026-05-15,"CHI @ PHX","203826","Alyssa Thomas","PHX","three point field goal","Alyssa Thomas three point field goal",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0196,-0.01,-1,0,Inf,-1.49253731343284
2026-05-15,"CHI @ PHX","204468","Valeriane Ayayi","PHX","free throw","Valeriane Ayayi free throw",2026-05-15 22:51:42.129608,"fd",0.0196,5000,-0.0101,-0.0052,-0.5152,0.0095,10419,-0.768955223880597
2026-05-15,"CHI @ PHX","204468","Valeriane Ayayi","PHX","layup","Valeriane Ayayi layup",2026-05-15 22:51:42.129608,"fd",0.0435,2200,-0.008,-0.0042,-0.4203,0.0354,2722,-0.627313432835821
2026-05-15,"CHI @ PHX","204468","Valeriane Ayayi","PHX","other","Valeriane Ayayi other",2026-05-15 22:51:42.129608,"fd",0.0278,3500,-0.005,-0.0026,-0.2577,0.0228,4292,-0.384626865671642
2026-05-15,"CHI @ PHX","204468","Valeriane Ayayi","PHX","three point field goal","Valeriane Ayayi three point field goal",2026-05-15 22:51:42.129608,"fd",0.0196,5000,9e-04,4e-04,0.0448,0.0205,4781,0.066865671641791
2026-05-15,"LVA @ CON","1628932","A'ja Wilson","LVA","free throw","A'ja Wilson free throw",2026-05-15 23:21:40.681392,"fd",0.0323,3000,-0.0176,-0.0091,-0.9103,0.0146,6731,-1.35865671641791
2026-05-15,"LVA @ CON","1628932","A'ja Wilson","LVA","layup","A'ja Wilson layup",2026-05-15 23:21:40.681392,"fd",0.1429,600,-0.0785,-0.0458,-4.5768,0.0644,1453,-6.8310447761194
2026-05-15,"LVA @ CON","1628932","A'ja Wilson","LVA","other","A'ja Wilson other",2026-05-15 23:21:40.681392,"fd",0.125,700,-0.0195,-0.0111,-1.1119,0.1055,847,-1.65955223880597
2026-05-15,"LVA @ CON","1628932","A'ja Wilson","LVA","three point field goal","A'ja Wilson three point field goal",2026-05-15 23:21:40.681392,"fd",0.0196,5000,0.0084,0.0043,0.4269,0.028,3474,0.637164179104478
2026-05-15,"LVA @ CON","1629498","Jackie Young","LVA","free throw","Jackie Young free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0102,-0.0052,-0.52,0.0094,10525,-0.776119402985075
2026-05-15,"LVA @ CON","1629498","Jackie Young","LVA","layup","Jackie Young layup",2026-05-15 23:21:40.681392,"fd",0.05,1900,-0.0127,-0.0067,-0.6701,0.0373,2583,-1.00014925373134
2026-05-15,"LVA @ CON","1629498","Jackie Young","LVA","other","Jackie Young other",2026-05-15 23:21:40.681392,"fd",0.0556,1700,-0.0291,-0.0154,-1.5427,0.0264,3686,-2.30253731343284
2026-05-15,"LVA @ CON","1629498","Jackie Young","LVA","three point field goal","Jackie Young three point field goal",2026-05-15 23:21:40.681392,"fd",0.0435,2200,-0.0201,-0.0105,-1.0511,0.0234,4179,-1.56880597014925
2026-05-15,"LVA @ CON","1629568","Kennedy Burke","CON","free throw","Kennedy Burke free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0115,-0.0059,-0.587,0.0081,12248,-0.876119402985075
2026-05-15,"LVA @ CON","1629568","Kennedy Burke","CON","layup","Kennedy Burke layup",2026-05-15 23:21:40.681392,"fd",0.0323,3000,0.0053,0.0027,0.2739,0.0376,2562,0.408805970149254
2026-05-15,"LVA @ CON","1629568","Kennedy Burke","CON","other","Kennedy Burke other",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0018,-9e-04,-0.0927,0.0178,5521,-0.138358208955224
2026-05-15,"LVA @ CON","1629568","Kennedy Burke","CON","three point field goal","Kennedy Burke three point field goal",2026-05-15 23:21:40.681392,"fd",0.0196,5000,6e-04,3e-04,0.0316,0.0202,4844,0.0471641791044776
2026-05-15,"LVA @ CON","1631019","NaLyssa Smith","LVA","free throw","NaLyssa Smith free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0113,-0.0057,-0.5743,0.0083,11881,-0.857164179104478
2026-05-15,"LVA @ CON","1631019","NaLyssa Smith","LVA","layup","NaLyssa Smith layup",2026-05-15 23:21:40.681392,"fd",0.0769,1200,-0.0353,-0.0191,-1.9127,0.0416,2303,-2.85477611940299
2026-05-15,"LVA @ CON","1631019","NaLyssa Smith","LVA","other","NaLyssa Smith other",2026-05-15 23:21:40.681392,"fd",0.0556,1700,-0.0312,-0.0165,-1.6517,0.0244,4006,-2.46522388059701
2026-05-15,"LVA @ CON","1631019","NaLyssa Smith","LVA","three point field goal","NaLyssa Smith three point field goal",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0042,-0.0021,-0.2119,0.0155,6371,-0.316268656716418
2026-05-15,"LVA @ CON","1641649","Diamond Miller","CON","free throw","Diamond Miller free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0097,-0.0049,-0.4935,0.0099,9969,-0.736567164179104
2026-05-15,"LVA @ CON","1641649","Diamond Miller","CON","layup","Diamond Miller layup",2026-05-15 23:21:40.681392,"fd",0.05,1900,-0.0026,-0.0014,-0.1367,0.0474,2010,-0.204029850746269
2026-05-15,"LVA @ CON","1641649","Diamond Miller","CON","other","Diamond Miller other",2026-05-15 23:21:40.681392,"fd",0.0278,3500,6e-04,3e-04,0.0307,0.0284,3424,0.0458208955223881
2026-05-15,"LVA @ CON","1641649","Diamond Miller","CON","three point field goal","Diamond Miller three point field goal",2026-05-15 23:21:40.681392,"fd",0.0278,3500,-0.0053,-0.0027,-0.2709,0.0225,4342,-0.404328358208955
2026-05-15,"LVA @ CON","203833","Chelsea Gray","LVA","free throw","Chelsea Gray free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0112,-0.0057,-0.571,0.0084,11788,-0.852238805970149
2026-05-15,"LVA @ CON","203833","Chelsea Gray","LVA","layup","Chelsea Gray layup",2026-05-15 23:21:40.681392,"fd",0.0244,4000,0.0021,0.0011,0.1068,0.0265,3677,0.159402985074627
2026-05-15,"LVA @ CON","203833","Chelsea Gray","LVA","other","Chelsea Gray other",2026-05-15 23:21:40.681392,"fd",0.0385,2500,-0.0157,-0.0082,-0.8186,0.0227,4301,-1.22179104477612
2026-05-15,"LVA @ CON","203833","Chelsea Gray","LVA","three point field goal","Chelsea Gray three point field goal",2026-05-15 23:21:40.681392,"fd",0.0323,3000,-0.0119,-0.0061,-0.6137,0.0204,4807,-0.915970149253731
2026-05-15,"LVA @ CON","203855","Stephanie Talbot","LVA","free throw","Stephanie Talbot free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0119,-0.0061,-0.6052,0.0077,12818,-0.903283582089552
2026-05-15,"LVA @ CON","203855","Stephanie Talbot","LVA","layup","Stephanie Talbot layup",2026-05-15 23:21:40.681392,"fd",0.0278,3500,0.0022,0.0011,0.1108,0.0299,3241,0.165373134328358
2026-05-15,"LVA @ CON","203855","Stephanie Talbot","LVA","other","Stephanie Talbot other",2026-05-15 23:21:40.681392,"fd",0.0244,4000,-0.01,-0.0051,-0.5116,0.0144,6841,-0.763582089552239
2026-05-15,"LVA @ CON","203855","Stephanie Talbot","LVA","three point field goal","Stephanie Talbot three point field goal",2026-05-15 23:21:40.681392,"fd",0.0278,3500,-0.0076,-0.0039,-0.3911,0.0202,4857,-0.583731343283582
2026-05-15,"WAS @ IND","1628881","Monique Billings","IND","free throw","Monique Billings free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.01,-0.0051,-0.5115,0.0096,10341,-0.763432835820895
2026-05-15,"WAS @ IND","1628881","Monique Billings","IND","layup","Monique Billings layup",2026-05-15 23:21:40.681392,"fd",0.0833,1100,-0.0338,-0.0184,-1.8427,0.0495,1918,-2.75029850746269
2026-05-15,"WAS @ IND","1628881","Monique Billings","IND","other","Monique Billings other",2026-05-15 23:21:40.681392,"fd",0.0385,2500,-0.014,-0.0073,-0.7276,0.0245,3987,-1.08597014925373
2026-05-15,"WAS @ IND","1628881","Monique Billings","IND","three point field goal","Monique Billings three point field goal",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0016,-8e-04,-0.0804,0.018,5446,-0.12
2026-05-15,"WAS @ IND","1628909","Kelsey Mitchell","IND","free throw","Kelsey Mitchell free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0087,-0.0044,-0.4419,0.0109,9038,-0.65955223880597
2026-05-15,"WAS @ IND","1628909","Kelsey Mitchell","IND","layup","Kelsey Mitchell layup",2026-05-15 23:21:40.681392,"fd",0.0435,2200,0.0038,0.002,0.1992,0.0473,2015,0.297313432835821
2026-05-15,"WAS @ IND","1628909","Kelsey Mitchell","IND","other","Kelsey Mitchell other",2026-05-15 23:21:40.681392,"fd",0.0323,3000,-0.0015,-8e-04,-0.0764,0.0308,3149,-0.114029850746269
2026-05-15,"WAS @ IND","1628909","Kelsey Mitchell","IND","three point field goal","Kelsey Mitchell three point field goal",2026-05-15 23:21:40.681392,"fd",0.0714,1300,-0.0466,-0.0251,-2.5097,0.0248,3929,-3.74582089552239
2026-05-15,"WAS @ IND","1629482","Sophie Cunningham","IND","free throw","Sophie Cunningham free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0115,-0.0059,-0.5853,0.0081,12199,-0.873582089552239
2026-05-15,"WAS @ IND","1629482","Sophie Cunningham","IND","layup","Sophie Cunningham layup",2026-05-15 23:21:40.681392,"fd",0.0278,3500,0.0012,6e-04,0.0626,0.029,3349,0.0934328358208955
2026-05-15,"WAS @ IND","1629482","Sophie Cunningham","IND","other","Sophie Cunningham other",2026-05-15 23:21:40.681392,"fd",0.0217,4500,-0.0071,-0.0036,-0.3612,0.0147,6716,-0.53910447761194
2026-05-15,"WAS @ IND","1629482","Sophie Cunningham","IND","three point field goal","Sophie Cunningham three point field goal",2026-05-15 23:21:40.681392,"fd",0.0294,3300,-0.0058,-0.003,-0.3009,0.0236,4143,-0.44910447761194
2026-05-15,"WAS @ IND","1631022","Shakira Austin","WAS","free throw","Shakira Austin free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0075,-0.0038,-0.3818,0.0121,8149,-0.569850746268657
2026-05-15,"WAS @ IND","1631022","Shakira Austin","WAS","layup","Shakira Austin layup",2026-05-15 23:21:40.681392,"fd",0.0952,950,-0.0268,-0.0148,-1.4835,0.0684,1362,-2.21417910447761
2026-05-15,"WAS @ IND","1631022","Shakira Austin","WAS","other","Shakira Austin other",2026-05-15 23:21:40.681392,"fd",0.0588,1600,-0.0045,-0.0024,-0.2398,0.0543,1741,-0.357910447761194
2026-05-15,"WAS @ IND","1631022","Shakira Austin","WAS","three point field goal","Shakira Austin three point field goal",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0196,-0.01,-1,0,Inf,-1.49253731343284
2026-05-15,"WAS @ IND","1641648","Aliyah Boston","IND","free throw","Aliyah Boston free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.0093,-0.0047,-0.4733,0.0103,9583,-0.706417910447761
2026-05-15,"WAS @ IND","1641648","Aliyah Boston","IND","layup","Aliyah Boston layup",2026-05-15 23:21:40.681392,"fd",0.0909,1000,-0.0342,-0.0188,-1.88,0.0567,1663,-2.80597014925373
2026-05-15,"WAS @ IND","1641648","Aliyah Boston","IND","other","Aliyah Boston other",2026-05-15 23:21:40.681392,"fd",0.0476,2000,-0.0142,-0.0074,-0.744,0.0334,2890,-1.11044776119403
2026-05-15,"WAS @ IND","1641648","Aliyah Boston","IND","three point field goal","Aliyah Boston three point field goal",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.001,-5e-04,-0.0489,0.0186,5262,-0.0729850746268657
2026-05-15,"WAS @ IND","1642286","Caitlin Clark","IND","free throw","Caitlin Clark free throw",2026-05-15 23:21:40.681392,"fd",0.0196,5000,-0.008,-0.0041,-0.4095,0.0116,8537,-0.611194029850746
2026-05-15,"WAS @ IND","1642286","Caitlin Clark","IND","layup","Caitlin Clark layup",2026-05-15 23:21:40.681392,"fd",0.0556,1700,-0.0125,-0.0066,-0.6641,0.043,2225,-0.991194029850746
2026-05-15,"WAS @ IND","1642286","Caitlin Clark","IND","other","Caitlin Clark other",2026-05-15 23:21:40.681392,"fd",0.0435,2200,-0.0098,-0.0051,-0.5106,0.0337,2866,-0.762089552238806
2026-05-15,"WAS @ IND","1642286","Caitlin Clark","IND","three point field goal","Caitlin Clark three point field goal",2026-05-15 23:21:40.681392,"fd",0.0909,1000,-0.0547,-0.0301,-3.0078,0.0362,2661,-4.48925373134328
