"game_date","game","shot_type","team_abbreviation","shot_team","run_timestamp_utc","site","prob_model","line_model","prob","line","edge","kelly","units","units_standardized"
2026-05-27,"TOR @ CHI","three point field goal","TOR","TOR three point field goal",2026-05-27 18:51:23.437108,"dk",0.1238,708,0.2,400,-0.0762,-0.0476,-2.3813,-1.860390625
2026-05-27,"ATL @ MIN","three point field goal","MIN","MIN three point field goal",2026-05-27 18:51:23.437108,"dk",0.1181,747,0.1538,550,-0.0358,-0.0211,-1.0564,-0.8253125
2026-05-27,"ATL @ MIN","three point field goal","ATL","ATL three point field goal",2026-05-27 18:51:23.437108,"dk",0.1355,638,0.1905,425,-0.055,-0.0339,-1.6973,-1.326015625
2026-05-27,"CON @ PDX","three point field goal","CON","CON three point field goal",2026-05-27 18:51:23.437108,"dk",0.124,707,0.1739,475,-0.0499,-0.0302,-1.5109,-1.180390625
2026-05-27,"CON @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-27 18:51:23.437108,"dk",0.1322,656,0.1739,475,-0.0417,-0.0252,-1.2623,-0.986171875
2026-05-27,"WAS @ SEA","three point field goal","WAS","WAS three point field goal",2026-05-27 18:51:23.437108,"dk",0.1291,674,0.1667,500,-0.0375,-0.0225,-1.1258,-0.87953125
2026-05-27,"WAS @ SEA","three point field goal","SEA","SEA three point field goal",2026-05-27 18:51:23.437108,"dk",0.124,706,0.1667,500,-0.0426,-0.0256,-1.2793,-0.999453125
2026-05-27,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-27 18:51:23.437108,"dk",0.3579,179,0.4167,140,-0.0588,-0.0504,-2.5206,-1.96921875
2026-05-27,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-27 18:51:23.437108,"dk",0.4026,148,0.3774,165,0.0253,0.0203,1.0145,0.792578125
2026-05-27,"TOR @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-27 18:51:23.437108,"dk",0.419,139,0.5122,-105,-0.0932,-0.0955,-4.774,-3.7296875
2026-05-27,"TOR @ CHI","two point field goal","TOR","TOR two point field goal",2026-05-27 18:51:23.437108,"dk",0.3544,182,0.3077,225,0.0467,0.0337,1.6857,1.316953125
2026-05-27,"ATL @ MIN","two point field goal","MIN","MIN two point field goal",2026-05-27 18:51:23.437108,"dk",0.3673,172,0.3922,155,-0.0248,-0.0204,-1.0208,-0.7975
2026-05-27,"ATL @ MIN","two point field goal","ATL","ATL two point field goal",2026-05-27 18:51:23.437108,"dk",0.3791,164,0.4545,120,-0.0755,-0.0692,-3.4599,-2.703046875
2026-05-27,"CON @ PDX","two point field goal","CON","CON two point field goal",2026-05-27 18:51:23.437108,"dk",0.3751,167,0.4444,125,-0.0693,-0.0624,-3.1187,-2.436484375
2026-05-27,"CON @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-27 18:51:23.437108,"dk",0.3687,171,0.4,150,-0.0313,-0.0261,-1.3053,-1.019765625
2026-05-27,"WAS @ SEA","two point field goal","WAS","WAS two point field goal",2026-05-27 18:51:23.437108,"dk",0.4026,148,0.4878,105,-0.0852,-0.0832,-4.1594,-3.24953125
2026-05-27,"WAS @ SEA","two point field goal","SEA","SEA two point field goal",2026-05-27 18:51:23.437108,"dk",0.3443,190,0.3846,160,-0.0404,-0.0328,-1.6398,-1.28109375
2026-05-27,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-27 19:21:22.671494,"dk",0.1338,647,0.2222,350,-0.0884,-0.0568,-2.8419,-2.220234375
2026-05-27,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-27 19:21:22.671494,"dk",0.1057,846,0.1739,475,-0.0682,-0.0413,-2.0639,-1.612421875
2026-05-27,"TOR @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-27 19:21:22.671494,"dk",0.1028,873,0.1739,475,-0.0711,-0.0431,-2.1526,-1.68171875
2026-05-27,"TOR @ CHI","three point field goal","TOR","TOR three point field goal",2026-05-27 19:21:22.671494,"dk",0.1238,708,0.2,400,-0.0762,-0.0476,-2.3813,-1.860390625
2026-05-27,"ATL @ MIN","three point field goal","MIN","MIN three point field goal",2026-05-27 19:21:22.671494,"dk",0.1181,747,0.1538,550,-0.0358,-0.0211,-1.0564,-0.8253125
2026-05-27,"ATL @ MIN","three point field goal","ATL","ATL three point field goal",2026-05-27 19:21:22.671494,"dk",0.1355,638,0.1905,425,-0.055,-0.0339,-1.6973,-1.326015625
2026-05-27,"CON @ PDX","three point field goal","CON","CON three point field goal",2026-05-27 19:21:22.671494,"dk",0.124,707,0.1739,475,-0.0499,-0.0302,-1.5109,-1.180390625
2026-05-27,"CON @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-27 19:21:22.671494,"dk",0.1322,656,0.1739,475,-0.0417,-0.0252,-1.2623,-0.986171875
2026-05-27,"WAS @ SEA","three point field goal","WAS","WAS three point field goal",2026-05-27 19:21:22.671494,"dk",0.1291,674,0.1667,500,-0.0375,-0.0225,-1.1258,-0.87953125
2026-05-27,"WAS @ SEA","three point field goal","SEA","SEA three point field goal",2026-05-27 19:21:22.671494,"dk",0.124,706,0.1667,500,-0.0426,-0.0256,-1.2793,-0.999453125
2026-05-27,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-27 19:21:22.671494,"dk",0.3579,179,0.4167,140,-0.0588,-0.0504,-2.5206,-1.96921875
2026-05-27,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-27 19:21:22.671494,"dk",0.4026,148,0.3774,165,0.0253,0.0203,1.0145,0.792578125
2026-05-27,"TOR @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-27 19:21:22.671494,"dk",0.419,139,0.5122,-105,-0.0932,-0.0955,-4.774,-3.7296875
2026-05-27,"TOR @ CHI","two point field goal","TOR","TOR two point field goal",2026-05-27 19:21:22.671494,"dk",0.3544,182,0.3077,225,0.0467,0.0337,1.6857,1.316953125
2026-05-27,"ATL @ MIN","two point field goal","MIN","MIN two point field goal",2026-05-27 19:21:22.671494,"dk",0.3673,172,0.3922,155,-0.0248,-0.0204,-1.0208,-0.7975
2026-05-27,"ATL @ MIN","two point field goal","ATL","ATL two point field goal",2026-05-27 19:21:22.671494,"dk",0.3791,164,0.4545,120,-0.0755,-0.0692,-3.4599,-2.703046875
2026-05-27,"CON @ PDX","two point field goal","CON","CON two point field goal",2026-05-27 19:21:22.671494,"dk",0.3751,167,0.4444,125,-0.0693,-0.0624,-3.1187,-2.436484375
2026-05-27,"CON @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-27 19:21:22.671494,"dk",0.3687,171,0.4,150,-0.0313,-0.0261,-1.3053,-1.019765625
2026-05-27,"WAS @ SEA","two point field goal","WAS","WAS two point field goal",2026-05-27 19:21:22.671494,"dk",0.4026,148,0.4878,105,-0.0852,-0.0832,-4.1594,-3.24953125
2026-05-27,"WAS @ SEA","two point field goal","SEA","SEA two point field goal",2026-05-27 19:21:22.671494,"dk",0.3443,190,0.3846,160,-0.0404,-0.0328,-1.6398,-1.28109375
2026-05-27,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-27 19:51:23.947754,"dk",0.1338,647,0.2222,350,-0.0884,-0.0568,-2.8419,-2.220234375
2026-05-27,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-27 19:51:23.947754,"dk",0.1057,846,0.1739,475,-0.0682,-0.0413,-2.0639,-1.612421875
2026-05-27,"TOR @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-27 19:51:23.947754,"dk",0.1028,873,0.1739,475,-0.0711,-0.0431,-2.1526,-1.68171875
2026-05-27,"TOR @ CHI","three point field goal","TOR","TOR three point field goal",2026-05-27 19:51:23.947754,"dk",0.1238,708,0.2,400,-0.0762,-0.0476,-2.3813,-1.860390625
2026-05-27,"ATL @ MIN","three point field goal","MIN","MIN three point field goal",2026-05-27 19:51:23.947754,"dk",0.1181,747,0.1538,550,-0.0358,-0.0211,-1.0564,-0.8253125
2026-05-27,"ATL @ MIN","three point field goal","ATL","ATL three point field goal",2026-05-27 19:51:23.947754,"dk",0.1355,638,0.1905,425,-0.055,-0.0339,-1.6973,-1.326015625
2026-05-27,"CON @ PDX","three point field goal","CON","CON three point field goal",2026-05-27 19:51:23.947754,"dk",0.124,707,0.1739,475,-0.0499,-0.0302,-1.5109,-1.180390625
2026-05-27,"CON @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-27 19:51:23.947754,"dk",0.1322,656,0.1739,475,-0.0417,-0.0252,-1.2623,-0.986171875
2026-05-27,"WAS @ SEA","three point field goal","WAS","WAS three point field goal",2026-05-27 19:51:23.947754,"dk",0.1291,674,0.1667,500,-0.0375,-0.0225,-1.1258,-0.87953125
2026-05-27,"WAS @ SEA","three point field goal","SEA","SEA three point field goal",2026-05-27 19:51:23.947754,"dk",0.124,706,0.1667,500,-0.0426,-0.0256,-1.2793,-0.999453125
2026-05-27,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-27 19:51:23.947754,"dk",0.3579,179,0.4167,140,-0.0588,-0.0504,-2.5206,-1.96921875
2026-05-27,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-27 19:51:23.947754,"dk",0.4026,148,0.3774,165,0.0253,0.0203,1.0145,0.792578125
2026-05-27,"TOR @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-27 19:51:23.947754,"dk",0.419,139,0.5122,-105,-0.0932,-0.0955,-4.774,-3.7296875
2026-05-27,"TOR @ CHI","two point field goal","TOR","TOR two point field goal",2026-05-27 19:51:23.947754,"dk",0.3544,182,0.3077,225,0.0467,0.0337,1.6857,1.316953125
2026-05-27,"ATL @ MIN","two point field goal","MIN","MIN two point field goal",2026-05-27 19:51:23.947754,"dk",0.3673,172,0.3922,155,-0.0248,-0.0204,-1.0208,-0.7975
2026-05-27,"ATL @ MIN","two point field goal","ATL","ATL two point field goal",2026-05-27 19:51:23.947754,"dk",0.3791,164,0.4545,120,-0.0755,-0.0692,-3.4599,-2.703046875
2026-05-27,"CON @ PDX","two point field goal","CON","CON two point field goal",2026-05-27 19:51:23.947754,"dk",0.3751,167,0.4444,125,-0.0693,-0.0624,-3.1187,-2.436484375
2026-05-27,"CON @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-27 19:51:23.947754,"dk",0.3687,171,0.4,150,-0.0313,-0.0261,-1.3053,-1.019765625
2026-05-27,"WAS @ SEA","two point field goal","WAS","WAS two point field goal",2026-05-27 19:51:23.947754,"dk",0.4026,148,0.4878,105,-0.0852,-0.0832,-4.1594,-3.24953125
2026-05-27,"WAS @ SEA","two point field goal","SEA","SEA two point field goal",2026-05-27 19:51:23.947754,"dk",0.3443,190,0.3846,160,-0.0404,-0.0328,-1.6398,-1.28109375
2026-05-27,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-27 20:21:22.653943,"dk",0.1338,647,0.2222,350,-0.0884,-0.0568,-2.8419,-2.220234375
2026-05-27,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-27 20:21:22.653943,"dk",0.1057,846,0.1739,475,-0.0682,-0.0413,-2.0639,-1.612421875
2026-05-27,"TOR @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-27 20:21:22.653943,"dk",0.1028,873,0.1739,475,-0.0711,-0.0431,-2.153,-1.68203125
2026-05-27,"TOR @ CHI","three point field goal","TOR","TOR three point field goal",2026-05-27 20:21:22.653943,"dk",0.1238,708,0.2,400,-0.0762,-0.0476,-2.3807,-1.859921875
2026-05-27,"ATL @ MIN","three point field goal","MIN","MIN three point field goal",2026-05-27 20:21:22.653943,"dk",0.1181,747,0.1538,550,-0.0358,-0.0211,-1.0564,-0.8253125
2026-05-27,"ATL @ MIN","three point field goal","ATL","ATL three point field goal",2026-05-27 20:21:22.653943,"dk",0.1355,638,0.1905,425,-0.055,-0.0339,-1.6973,-1.326015625
2026-05-27,"CON @ PDX","three point field goal","CON","CON three point field goal",2026-05-27 20:21:22.653943,"dk",0.124,707,0.1739,475,-0.0499,-0.0302,-1.5109,-1.180390625
2026-05-27,"CON @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-27 20:21:22.653943,"dk",0.1322,656,0.1739,475,-0.0417,-0.0252,-1.2623,-0.986171875
2026-05-27,"WAS @ SEA","three point field goal","WAS","WAS three point field goal",2026-05-27 20:21:22.653943,"dk",0.1291,674,0.1667,500,-0.0375,-0.0225,-1.1258,-0.87953125
2026-05-27,"WAS @ SEA","three point field goal","SEA","SEA three point field goal",2026-05-27 20:21:22.653943,"dk",0.124,706,0.1667,500,-0.0426,-0.0256,-1.2793,-0.999453125
2026-05-27,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-27 20:21:22.653943,"dk",0.3579,179,0.4167,140,-0.0588,-0.0504,-2.5206,-1.96921875
2026-05-27,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-27 20:21:22.653943,"dk",0.4026,148,0.3774,165,0.0253,0.0203,1.0145,0.792578125
2026-05-27,"TOR @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-27 20:21:22.653943,"dk",0.419,139,0.5122,-105,-0.0932,-0.0955,-4.7773,-3.732265625
2026-05-27,"TOR @ CHI","two point field goal","TOR","TOR two point field goal",2026-05-27 20:21:22.653943,"dk",0.3544,182,0.3077,225,0.0467,0.0338,1.6879,1.318671875
2026-05-27,"ATL @ MIN","two point field goal","MIN","MIN two point field goal",2026-05-27 20:21:22.653943,"dk",0.3673,172,0.3922,155,-0.0248,-0.0204,-1.0208,-0.7975
2026-05-27,"ATL @ MIN","two point field goal","ATL","ATL two point field goal",2026-05-27 20:21:22.653943,"dk",0.3791,164,0.4545,120,-0.0755,-0.0692,-3.4599,-2.703046875
2026-05-27,"CON @ PDX","two point field goal","CON","CON two point field goal",2026-05-27 20:21:22.653943,"dk",0.3751,167,0.4444,125,-0.0693,-0.0624,-3.1187,-2.436484375
2026-05-27,"CON @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-27 20:21:22.653943,"dk",0.3687,171,0.4,150,-0.0313,-0.0261,-1.3053,-1.019765625
2026-05-27,"WAS @ SEA","two point field goal","WAS","WAS two point field goal",2026-05-27 20:21:22.653943,"dk",0.4026,148,0.4878,105,-0.0852,-0.0832,-4.1594,-3.24953125
2026-05-27,"WAS @ SEA","two point field goal","SEA","SEA two point field goal",2026-05-27 20:21:22.653943,"dk",0.3443,190,0.3846,160,-0.0404,-0.0328,-1.6398,-1.28109375
2026-05-27,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-27 20:51:22.88227,"dk",0.1338,647,0.2222,350,-0.0884,-0.0568,-2.8419,-2.220234375
2026-05-27,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-27 20:51:22.88227,"dk",0.1057,846,0.1739,475,-0.0682,-0.0413,-2.0639,-1.612421875
2026-05-27,"TOR @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-27 20:51:22.88227,"dk",0.1028,873,0.1739,475,-0.0711,-0.0431,-2.153,-1.68203125
2026-05-27,"TOR @ CHI","three point field goal","TOR","TOR three point field goal",2026-05-27 20:51:22.88227,"dk",0.1238,708,0.2,400,-0.0762,-0.0476,-2.3807,-1.859921875
2026-05-27,"ATL @ MIN","three point field goal","MIN","MIN three point field goal",2026-05-27 20:51:22.88227,"dk",0.1181,747,0.1538,550,-0.0358,-0.0211,-1.0564,-0.8253125
2026-05-27,"ATL @ MIN","three point field goal","ATL","ATL three point field goal",2026-05-27 20:51:22.88227,"dk",0.1355,638,0.1905,425,-0.055,-0.0339,-1.6973,-1.326015625
2026-05-27,"CON @ PDX","three point field goal","CON","CON three point field goal",2026-05-27 20:51:22.88227,"dk",0.124,707,0.1739,475,-0.0499,-0.0302,-1.5109,-1.180390625
2026-05-27,"CON @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-27 20:51:22.88227,"dk",0.1322,656,0.1739,475,-0.0417,-0.0252,-1.2623,-0.986171875
2026-05-27,"WAS @ SEA","three point field goal","WAS","WAS three point field goal",2026-05-27 20:51:22.88227,"dk",0.1291,674,0.1667,500,-0.0375,-0.0225,-1.1258,-0.87953125
2026-05-27,"WAS @ SEA","three point field goal","SEA","SEA three point field goal",2026-05-27 20:51:22.88227,"dk",0.124,706,0.1667,500,-0.0426,-0.0256,-1.2793,-0.999453125
2026-05-27,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-27 20:51:22.88227,"dk",0.3579,179,0.4167,140,-0.0588,-0.0504,-2.5206,-1.96921875
2026-05-27,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-27 20:51:22.88227,"dk",0.4026,148,0.3774,165,0.0253,0.0203,1.0145,0.792578125
2026-05-27,"TOR @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-27 20:51:22.88227,"dk",0.419,139,0.5122,-105,-0.0932,-0.0955,-4.7773,-3.732265625
2026-05-27,"TOR @ CHI","two point field goal","TOR","TOR two point field goal",2026-05-27 20:51:22.88227,"dk",0.3544,182,0.3077,225,0.0467,0.0338,1.6879,1.318671875
2026-05-27,"ATL @ MIN","two point field goal","MIN","MIN two point field goal",2026-05-27 20:51:22.88227,"dk",0.3673,172,0.3922,155,-0.0248,-0.0204,-1.0208,-0.7975
2026-05-27,"ATL @ MIN","two point field goal","ATL","ATL two point field goal",2026-05-27 20:51:22.88227,"dk",0.3791,164,0.4545,120,-0.0755,-0.0692,-3.4599,-2.703046875
2026-05-27,"CON @ PDX","two point field goal","CON","CON two point field goal",2026-05-27 20:51:22.88227,"dk",0.3751,167,0.4444,125,-0.0693,-0.0624,-3.1187,-2.436484375
2026-05-27,"CON @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-27 20:51:22.88227,"dk",0.3687,171,0.4,150,-0.0313,-0.0261,-1.3053,-1.019765625
2026-05-27,"WAS @ SEA","two point field goal","WAS","WAS two point field goal",2026-05-27 20:51:22.88227,"dk",0.4026,148,0.4878,105,-0.0852,-0.0832,-4.1594,-3.24953125
2026-05-27,"WAS @ SEA","two point field goal","SEA","SEA two point field goal",2026-05-27 20:51:22.88227,"dk",0.3443,190,0.3846,160,-0.0404,-0.0328,-1.6398,-1.28109375
2026-05-27,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-27 21:21:21.166056,"dk",0.1338,647,0.2222,350,-0.0884,-0.0568,-2.8419,-2.220234375
2026-05-27,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-27 21:21:21.166056,"dk",0.1057,846,0.1739,475,-0.0682,-0.0413,-2.0639,-1.612421875
2026-05-27,"TOR @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-27 21:21:21.166056,"dk",0.1028,873,0.1739,475,-0.0711,-0.0431,-2.153,-1.68203125
2026-05-27,"TOR @ CHI","three point field goal","TOR","TOR three point field goal",2026-05-27 21:21:21.166056,"dk",0.1238,708,0.2,400,-0.0762,-0.0476,-2.3807,-1.859921875
2026-05-27,"ATL @ MIN","three point field goal","MIN","MIN three point field goal",2026-05-27 21:21:21.166056,"dk",0.1181,747,0.1538,550,-0.0358,-0.0211,-1.0564,-0.8253125
2026-05-27,"ATL @ MIN","three point field goal","ATL","ATL three point field goal",2026-05-27 21:21:21.166056,"dk",0.1355,638,0.1905,425,-0.055,-0.0339,-1.6973,-1.326015625
2026-05-27,"CON @ PDX","three point field goal","CON","CON three point field goal",2026-05-27 21:21:21.166056,"dk",0.124,707,0.1739,475,-0.0499,-0.0302,-1.5109,-1.180390625
2026-05-27,"CON @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-27 21:21:21.166056,"dk",0.1322,656,0.1739,475,-0.0417,-0.0252,-1.2623,-0.986171875
2026-05-27,"WAS @ SEA","three point field goal","WAS","WAS three point field goal",2026-05-27 21:21:21.166056,"dk",0.1291,674,0.1667,500,-0.0375,-0.0225,-1.1258,-0.87953125
2026-05-27,"WAS @ SEA","three point field goal","SEA","SEA three point field goal",2026-05-27 21:21:21.166056,"dk",0.124,706,0.1667,500,-0.0426,-0.0256,-1.2793,-0.999453125
2026-05-27,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-27 21:21:21.166056,"dk",0.3579,179,0.4167,140,-0.0588,-0.0504,-2.5206,-1.96921875
2026-05-27,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-27 21:21:21.166056,"dk",0.4026,148,0.3774,165,0.0253,0.0203,1.0145,0.792578125
2026-05-27,"TOR @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-27 21:21:21.166056,"dk",0.419,139,0.5122,-105,-0.0932,-0.0955,-4.7773,-3.732265625
2026-05-27,"TOR @ CHI","two point field goal","TOR","TOR two point field goal",2026-05-27 21:21:21.166056,"dk",0.3544,182,0.3077,225,0.0467,0.0338,1.6879,1.318671875
2026-05-27,"ATL @ MIN","two point field goal","MIN","MIN two point field goal",2026-05-27 21:21:21.166056,"dk",0.3673,172,0.3922,155,-0.0248,-0.0204,-1.0208,-0.7975
2026-05-27,"ATL @ MIN","two point field goal","ATL","ATL two point field goal",2026-05-27 21:21:21.166056,"dk",0.3791,164,0.4545,120,-0.0755,-0.0692,-3.4599,-2.703046875
2026-05-27,"CON @ PDX","two point field goal","CON","CON two point field goal",2026-05-27 21:21:21.166056,"dk",0.3751,167,0.4444,125,-0.0693,-0.0624,-3.1187,-2.436484375
2026-05-27,"CON @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-27 21:21:21.166056,"dk",0.3687,171,0.4,150,-0.0313,-0.0261,-1.3053,-1.019765625
2026-05-27,"WAS @ SEA","two point field goal","WAS","WAS two point field goal",2026-05-27 21:21:21.166056,"dk",0.4026,148,0.4878,105,-0.0852,-0.0832,-4.1594,-3.24953125
2026-05-27,"WAS @ SEA","two point field goal","SEA","SEA two point field goal",2026-05-27 21:21:21.166056,"dk",0.3443,190,0.3846,160,-0.0404,-0.0328,-1.6398,-1.28109375
2026-05-27,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-27 21:51:21.502111,"dk",0.1338,647,0.2222,350,-0.0884,-0.0568,-2.8419,-2.220234375
2026-05-27,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-27 21:51:21.502111,"dk",0.1057,846,0.1739,475,-0.0682,-0.0413,-2.0639,-1.612421875
2026-05-27,"TOR @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-27 21:51:21.502111,"dk",0.1028,873,0.1739,475,-0.0711,-0.0431,-2.153,-1.68203125
2026-05-27,"TOR @ CHI","three point field goal","TOR","TOR three point field goal",2026-05-27 21:51:21.502111,"dk",0.1238,708,0.2,400,-0.0762,-0.0476,-2.3807,-1.859921875
2026-05-27,"ATL @ MIN","three point field goal","MIN","MIN three point field goal",2026-05-27 21:51:21.502111,"dk",0.1181,747,0.1538,550,-0.0358,-0.0211,-1.0564,-0.8253125
2026-05-27,"ATL @ MIN","three point field goal","ATL","ATL three point field goal",2026-05-27 21:51:21.502111,"dk",0.1355,638,0.1905,425,-0.055,-0.0339,-1.6973,-1.326015625
2026-05-27,"CON @ PDX","three point field goal","CON","CON three point field goal",2026-05-27 21:51:21.502111,"dk",0.124,707,0.1739,475,-0.0499,-0.0302,-1.5109,-1.180390625
2026-05-27,"CON @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-27 21:51:21.502111,"dk",0.1322,656,0.1739,475,-0.0417,-0.0252,-1.2623,-0.986171875
2026-05-27,"WAS @ SEA","three point field goal","WAS","WAS three point field goal",2026-05-27 21:51:21.502111,"dk",0.1291,674,0.1667,500,-0.0375,-0.0225,-1.1258,-0.87953125
2026-05-27,"WAS @ SEA","three point field goal","SEA","SEA three point field goal",2026-05-27 21:51:21.502111,"dk",0.124,706,0.1667,500,-0.0426,-0.0256,-1.2793,-0.999453125
2026-05-27,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-27 21:51:21.502111,"dk",0.3579,179,0.4167,140,-0.0588,-0.0504,-2.5206,-1.96921875
2026-05-27,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-27 21:51:21.502111,"dk",0.4026,148,0.3774,165,0.0253,0.0203,1.0145,0.792578125
2026-05-27,"TOR @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-27 21:51:21.502111,"dk",0.419,139,0.5122,-105,-0.0932,-0.0955,-4.7773,-3.732265625
2026-05-27,"TOR @ CHI","two point field goal","TOR","TOR two point field goal",2026-05-27 21:51:21.502111,"dk",0.3544,182,0.3077,225,0.0467,0.0338,1.6879,1.318671875
2026-05-27,"ATL @ MIN","two point field goal","MIN","MIN two point field goal",2026-05-27 21:51:21.502111,"dk",0.3673,172,0.3922,155,-0.0248,-0.0204,-1.0208,-0.7975
2026-05-27,"ATL @ MIN","two point field goal","ATL","ATL two point field goal",2026-05-27 21:51:21.502111,"dk",0.3791,164,0.4545,120,-0.0755,-0.0692,-3.4599,-2.703046875
2026-05-27,"CON @ PDX","two point field goal","CON","CON two point field goal",2026-05-27 21:51:21.502111,"dk",0.3751,167,0.4444,125,-0.0693,-0.0624,-3.1187,-2.436484375
2026-05-27,"CON @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-27 21:51:21.502111,"dk",0.3687,171,0.4,150,-0.0313,-0.0261,-1.3053,-1.019765625
2026-05-27,"WAS @ SEA","two point field goal","WAS","WAS two point field goal",2026-05-27 21:51:21.502111,"dk",0.4026,148,0.4878,105,-0.0852,-0.0832,-4.1594,-3.24953125
2026-05-27,"WAS @ SEA","two point field goal","SEA","SEA two point field goal",2026-05-27 21:51:21.502111,"dk",0.3443,190,0.3846,160,-0.0404,-0.0328,-1.6398,-1.28109375
2026-05-27,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-27 22:21:21.656085,"dk",0.1338,647,0.2222,350,-0.0884,-0.0568,-2.8419,-2.220234375
2026-05-27,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-27 22:21:21.656085,"dk",0.1057,846,0.1739,475,-0.0682,-0.0413,-2.0639,-1.612421875
2026-05-27,"TOR @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-27 22:21:21.656085,"dk",0.1028,873,0.1739,475,-0.0711,-0.0431,-2.153,-1.68203125
2026-05-27,"TOR @ CHI","three point field goal","TOR","TOR three point field goal",2026-05-27 22:21:21.656085,"dk",0.1238,708,0.2,400,-0.0762,-0.0476,-2.3807,-1.859921875
2026-05-27,"ATL @ MIN","three point field goal","MIN","MIN three point field goal",2026-05-27 22:21:21.656085,"dk",0.1181,747,0.1538,550,-0.0358,-0.0211,-1.0564,-0.8253125
2026-05-27,"ATL @ MIN","three point field goal","ATL","ATL three point field goal",2026-05-27 22:21:21.656085,"dk",0.1355,638,0.1905,425,-0.055,-0.0339,-1.6973,-1.326015625
2026-05-27,"CON @ PDX","three point field goal","CON","CON three point field goal",2026-05-27 22:21:21.656085,"dk",0.124,707,0.1739,475,-0.0499,-0.0302,-1.5115,-1.180859375
2026-05-27,"CON @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-27 22:21:21.656085,"dk",0.1322,656,0.1739,475,-0.0417,-0.0252,-1.2617,-0.985703125
2026-05-27,"WAS @ SEA","three point field goal","WAS","WAS three point field goal",2026-05-27 22:21:21.656085,"dk",0.1291,674,0.1667,500,-0.0375,-0.0225,-1.1258,-0.87953125
2026-05-27,"WAS @ SEA","three point field goal","SEA","SEA three point field goal",2026-05-27 22:21:21.656085,"dk",0.124,706,0.1667,500,-0.0426,-0.0256,-1.2793,-0.999453125
2026-05-27,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-27 22:21:21.656085,"dk",0.3579,179,0.4167,140,-0.0588,-0.0504,-2.5206,-1.96921875
