"game_date","game","shot_type","team_abbreviation","shot_team","run_timestamp_utc","site","prob_model","line_model","prob","line","edge","kelly","units","units_standardized"
2026-05-28,"IND @ GSV","three point field goal","GSV","GSV three point field goal",2026-05-28 22:51:18.953106,"dk",0.128,681,0.1667,500,-0.0386,-0.0232,-1.1587,-0.905234375
2026-05-28,"LVA @ DAL","two point field goal","LVA","LVA two point field goal",2026-05-28 22:51:18.953106,"dk",0.3856,159,0.4167,140,-0.0311,-0.0266,-1.331,-1.03984375
2026-05-28,"LVA @ DAL","two point field goal","DAL","DAL two point field goal",2026-05-28 22:51:18.953106,"dk",0.3791,164,0.4348,130,-0.0557,-0.0492,-2.4621,-1.923515625
2026-05-28,"IND @ GSV","two point field goal","IND","IND two point field goal",2026-05-28 22:51:18.953106,"dk",0.3944,154,0.4762,110,-0.0818,-0.0781,-3.9051,-3.050859375
2026-05-28,"IND @ GSV","two point field goal","GSV","GSV two point field goal",2026-05-28 22:51:18.953106,"dk",0.3371,197,0.3846,160,-0.0475,-0.0386,-1.9283,-1.506484375
2026-05-28,"LVA @ DAL","three point field goal","LVA","LVA three point field goal",2026-05-28 23:21:20.436427,"dk",0.1215,723,0.1667,500,-0.0452,-0.0271,-1.3565,-1.059765625
2026-05-28,"LVA @ DAL","three point field goal","DAL","DAL three point field goal",2026-05-28 23:21:20.436427,"dk",0.1138,779,0.1818,450,-0.068,-0.0416,-2.0777,-1.623203125
2026-05-28,"IND @ GSV","three point field goal","IND","IND three point field goal",2026-05-28 23:21:20.436427,"dk",0.1404,612,0.1739,475,-0.0335,-0.0203,-1.013,-0.79140625
2026-05-28,"IND @ GSV","three point field goal","GSV","GSV three point field goal",2026-05-28 23:21:20.436427,"dk",0.128,681,0.1667,500,-0.0386,-0.0232,-1.1587,-0.905234375
2026-05-28,"LVA @ DAL","two point field goal","LVA","LVA two point field goal",2026-05-28 23:21:20.436427,"dk",0.3856,159,0.4167,140,-0.0311,-0.0266,-1.331,-1.03984375
2026-05-28,"LVA @ DAL","two point field goal","DAL","DAL two point field goal",2026-05-28 23:21:20.436427,"dk",0.3791,164,0.4348,130,-0.0557,-0.0492,-2.4621,-1.923515625
2026-05-28,"IND @ GSV","two point field goal","IND","IND two point field goal",2026-05-28 23:21:20.436427,"dk",0.3944,154,0.4762,110,-0.0818,-0.0781,-3.9051,-3.050859375
2026-05-28,"IND @ GSV","two point field goal","GSV","GSV two point field goal",2026-05-28 23:21:20.436427,"dk",0.3371,197,0.3846,160,-0.0475,-0.0386,-1.9283,-1.506484375
2026-05-28,"LVA @ DAL","three point field goal","LVA","LVA three point field goal",2026-05-28 23:51:19.020266,"dk",0.1219,720,0.1667,500,-0.0448,-0.0269,-1.3428,-1.0490625
2026-05-28,"LVA @ DAL","three point field goal","DAL","DAL three point field goal",2026-05-28 23:51:19.020266,"dk",0.1189,741,0.1818,450,-0.0629,-0.0384,-1.9218,-1.50140625
2026-05-28,"IND @ GSV","three point field goal","IND","IND three point field goal",2026-05-28 23:51:19.020266,"dk",0.1404,612,0.1739,475,-0.0335,-0.0203,-1.013,-0.79140625
2026-05-28,"IND @ GSV","three point field goal","GSV","GSV three point field goal",2026-05-28 23:51:19.020266,"dk",0.128,681,0.1667,500,-0.0386,-0.0232,-1.1587,-0.905234375
2026-05-28,"LVA @ DAL","two point field goal","LVA","LVA two point field goal",2026-05-28 23:51:19.020266,"dk",0.3871,158,0.4167,140,-0.0296,-0.0254,-1.2691,-0.991484375
2026-05-28,"LVA @ DAL","two point field goal","DAL","DAL two point field goal",2026-05-28 23:51:19.020266,"dk",0.3721,169,0.4348,130,-0.0627,-0.0554,-2.7718,-2.16546875
2026-05-28,"IND @ GSV","two point field goal","IND","IND two point field goal",2026-05-28 23:51:19.020266,"dk",0.3944,154,0.4762,110,-0.0818,-0.0781,-3.9051,-3.050859375
2026-05-28,"IND @ GSV","two point field goal","GSV","GSV two point field goal",2026-05-28 23:51:19.020266,"dk",0.3371,197,0.3846,160,-0.0475,-0.0386,-1.9283,-1.506484375
2026-05-28,"LVA @ DAL","three point field goal","LVA","LVA three point field goal",2026-05-29 00:21:18.073168,"dk",0.1219,720,0.1667,500,-0.0448,-0.0269,-1.3428,-1.0490625
2026-05-28,"LVA @ DAL","three point field goal","DAL","DAL three point field goal",2026-05-29 00:21:18.073168,"dk",0.1189,741,0.1818,450,-0.0629,-0.0384,-1.9218,-1.50140625
2026-05-28,"IND @ GSV","three point field goal","IND","IND three point field goal",2026-05-29 00:21:18.073168,"dk",0.1404,612,0.1739,475,-0.0335,-0.0203,-1.013,-0.79140625
2026-05-28,"IND @ GSV","three point field goal","GSV","GSV three point field goal",2026-05-29 00:21:18.073168,"dk",0.128,681,0.1667,500,-0.0386,-0.0232,-1.1587,-0.905234375
2026-05-28,"LVA @ DAL","two point field goal","LVA","LVA two point field goal",2026-05-29 00:21:18.073168,"dk",0.3871,158,0.4167,140,-0.0296,-0.0254,-1.2691,-0.991484375
2026-05-28,"LVA @ DAL","two point field goal","DAL","DAL two point field goal",2026-05-29 00:21:18.073168,"dk",0.3721,169,0.4348,130,-0.0627,-0.0554,-2.7718,-2.16546875
2026-05-28,"IND @ GSV","two point field goal","IND","IND two point field goal",2026-05-29 00:21:18.073168,"dk",0.3944,154,0.4762,110,-0.0818,-0.0781,-3.9051,-3.050859375
2026-05-28,"IND @ GSV","two point field goal","GSV","GSV two point field goal",2026-05-29 00:21:18.073168,"dk",0.3371,197,0.3846,160,-0.0475,-0.0386,-1.9283,-1.506484375
2026-05-28,"IND @ GSV","three point field goal","IND","IND three point field goal",2026-05-29 00:51:18.983828,"dk",0.1404,612,0.1739,475,-0.0335,-0.0203,-1.013,-0.79140625
2026-05-28,"IND @ GSV","three point field goal","GSV","GSV three point field goal",2026-05-29 00:51:18.983828,"dk",0.128,681,0.1667,500,-0.0386,-0.0232,-1.1587,-0.905234375
2026-05-28,"IND @ GSV","two point field goal","IND","IND two point field goal",2026-05-29 00:51:18.983828,"dk",0.3944,154,0.4762,110,-0.0818,-0.0781,-3.9051,-3.050859375
2026-05-28,"IND @ GSV","two point field goal","GSV","GSV two point field goal",2026-05-29 00:51:18.983828,"dk",0.3371,197,0.3846,160,-0.0475,-0.0386,-1.9283,-1.506484375
2026-05-28,"IND @ GSV","three point field goal","IND","IND three point field goal",2026-05-29 01:21:18.81398,"dk",0.1404,612,0.1739,475,-0.0335,-0.0203,-1.013,-0.79140625
2026-05-28,"IND @ GSV","three point field goal","GSV","GSV three point field goal",2026-05-29 01:21:18.81398,"dk",0.128,681,0.1667,500,-0.0386,-0.0232,-1.1587,-0.905234375
2026-05-28,"IND @ GSV","two point field goal","IND","IND two point field goal",2026-05-29 01:21:18.81398,"dk",0.3944,154,0.4762,110,-0.0818,-0.0781,-3.9051,-3.050859375
2026-05-28,"IND @ GSV","two point field goal","GSV","GSV two point field goal",2026-05-29 01:21:18.81398,"dk",0.3371,197,0.3846,160,-0.0475,-0.0386,-1.9283,-1.506484375
2026-05-28,"IND @ GSV","three point field goal","IND","IND three point field goal",2026-05-29 01:51:18.666525,"dk",0.1404,612,0.1739,475,-0.0335,-0.0203,-1.013,-0.79140625
2026-05-28,"IND @ GSV","three point field goal","GSV","GSV three point field goal",2026-05-29 01:51:18.666525,"dk",0.128,681,0.1667,500,-0.0386,-0.0232,-1.1587,-0.905234375
2026-05-28,"IND @ GSV","two point field goal","IND","IND two point field goal",2026-05-29 01:51:18.666525,"dk",0.3944,154,0.4762,110,-0.0818,-0.0781,-3.9051,-3.050859375
2026-05-28,"IND @ GSV","two point field goal","GSV","GSV two point field goal",2026-05-29 01:51:18.666525,"dk",0.3371,197,0.3846,160,-0.0475,-0.0386,-1.9283,-1.506484375
2026-05-28,"IND @ GSV","three point field goal","IND","IND three point field goal",2026-05-29 02:21:19.9845,"dk",0.1404,612,0.1739,475,-0.0335,-0.0203,-1.014,-0.7921875
2026-05-28,"IND @ GSV","three point field goal","GSV","GSV three point field goal",2026-05-29 02:21:19.9845,"dk",0.1281,681,0.1667,500,-0.0386,-0.0232,-1.1577,-0.904453125
2026-05-28,"IND @ GSV","two point field goal","IND","IND two point field goal",2026-05-29 02:21:19.9845,"dk",0.3943,154,0.4762,110,-0.0819,-0.0782,-3.9092,-3.0540625
2026-05-28,"IND @ GSV","two point field goal","GSV","GSV two point field goal",2026-05-29 02:21:19.9845,"dk",0.3372,197,0.3846,160,-0.0474,-0.0385,-1.9249,-1.503828125
2026-05-28,"IND @ GSV","three point field goal","IND","IND three point field goal",2026-05-29 02:51:17.792089,"dk",0.1404,612,0.1739,475,-0.0335,-0.0203,-1.014,-0.7921875
2026-05-28,"IND @ GSV","three point field goal","GSV","GSV three point field goal",2026-05-29 02:51:17.792089,"dk",0.1281,681,0.1667,500,-0.0386,-0.0232,-1.1577,-0.904453125
2026-05-28,"IND @ GSV","two point field goal","IND","IND two point field goal",2026-05-29 02:51:17.792089,"dk",0.3943,154,0.4762,110,-0.0819,-0.0782,-3.9092,-3.0540625
2026-05-28,"IND @ GSV","two point field goal","GSV","GSV two point field goal",2026-05-29 02:51:17.792089,"dk",0.3372,197,0.3846,160,-0.0474,-0.0385,-1.9249,-1.503828125
2026-05-29,"LAS @ WAS","three point field goal","LAS","LAS three point field goal",2026-05-29 14:51:23.542079,"dk",0.129,675,0.1739,475,-0.0449,-0.0272,-1.3594,-1.06203125
2026-05-29,"LAS @ WAS","three point field goal","WAS","WAS three point field goal",2026-05-29 14:51:23.542079,"dk",0.1238,708,0.1667,500,-0.0429,-0.0257,-1.2874,-1.00578125
2026-05-29,"MIN @ CHI","three point field goal","MIN","MIN three point field goal",2026-05-29 14:51:23.542079,"dk",0.118,748,0.1538,550,-0.0359,-0.0212,-1.0604,-0.8284375
2026-05-29,"MIN @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-29 14:51:23.542079,"dk",0.1079,826,0.1818,450,-0.0739,-0.0452,-2.2576,-1.76375
2026-05-29,"LAS @ WAS","two point field goal","LAS","LAS two point field goal",2026-05-29 14:51:23.542079,"dk",0.3655,174,0.3704,170,-0.0049,-0.0039,-0.1927,-0.150546875
2026-05-29,"LAS @ WAS","two point field goal","WAS","WAS two point field goal",2026-05-29 14:51:23.542079,"dk",0.3817,162,0.4878,105,-0.1061,-0.1035,-5.1773,-4.044765625
2026-05-29,"MIN @ CHI","two point field goal","MIN","MIN two point field goal",2026-05-29 14:51:23.542079,"dk",0.3579,179,0.3704,170,-0.0124,-0.0099,-0.4941,-0.386015625
2026-05-29,"MIN @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-29 14:51:23.542079,"dk",0.4162,140,0.4878,105,-0.0716,-0.0699,-3.4959,-2.731171875
2026-05-29,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-29 15:21:25.702215,"dk",0.1372,629,0.2083,380,-0.0711,-0.0449,-2.2451,-1.753984375
2026-05-29,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-29 15:21:25.702215,"dk",0.1081,825,0.1818,450,-0.0737,-0.045,-2.2513,-1.758828125
2026-05-29,"LAS @ WAS","three point field goal","LAS","LAS three point field goal",2026-05-29 15:21:25.702215,"dk",0.129,675,0.1739,475,-0.0449,-0.0272,-1.3594,-1.06203125
2026-05-29,"LAS @ WAS","three point field goal","WAS","WAS three point field goal",2026-05-29 15:21:25.702215,"dk",0.1238,708,0.1667,500,-0.0429,-0.0257,-1.2874,-1.00578125
2026-05-29,"MIN @ CHI","three point field goal","MIN","MIN three point field goal",2026-05-29 15:21:25.702215,"dk",0.118,748,0.1538,550,-0.0359,-0.0212,-1.0604,-0.8284375
2026-05-29,"MIN @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-29 15:21:25.702215,"dk",0.1079,826,0.1818,450,-0.0739,-0.0452,-2.2576,-1.76375
2026-05-29,"ATL @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-29 15:21:25.702215,"dk",0.1335,649,0.1429,600,-0.0093,-0.0054,-0.2719,-0.212421875
2026-05-29,"ATL @ PDX","three point field goal","ATL","ATL three point field goal",2026-05-29 15:21:25.702215,"dk",0.1457,586,0.2,400,-0.0543,-0.0339,-1.6959,-1.324921875
2026-05-29,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-29 15:21:25.702215,"dk",0.3632,175,0.4082,145,-0.045,-0.038,-1.9,-1.484375
2026-05-29,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-29 15:21:25.702215,"dk",0.3914,155,0.3922,155,-7e-04,-6e-04,-0.0296,-0.023125
2026-05-29,"LAS @ WAS","two point field goal","LAS","LAS two point field goal",2026-05-29 15:21:25.702215,"dk",0.3655,174,0.3704,170,-0.0049,-0.0039,-0.1927,-0.150546875
2026-05-29,"LAS @ WAS","two point field goal","WAS","WAS two point field goal",2026-05-29 15:21:25.702215,"dk",0.3817,162,0.4878,105,-0.1061,-0.1035,-5.1773,-4.044765625
2026-05-29,"MIN @ CHI","two point field goal","MIN","MIN two point field goal",2026-05-29 15:21:25.702215,"dk",0.3579,179,0.3704,170,-0.0124,-0.0099,-0.4941,-0.386015625
2026-05-29,"MIN @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-29 15:21:25.702215,"dk",0.4162,140,0.4878,105,-0.0716,-0.0699,-3.4959,-2.731171875
2026-05-29,"ATL @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-29 15:21:25.702215,"dk",0.332,201,0.3846,160,-0.0526,-0.0428,-2.1388,-1.6709375
2026-05-29,"ATL @ PDX","two point field goal","ATL","ATL two point field goal",2026-05-29 15:21:25.702215,"dk",0.3888,157,0.4651,115,-0.0764,-0.0714,-3.5686,-2.78796875
2026-05-29,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-29 15:51:22.946824,"dk",0.1372,629,0.2083,380,-0.0711,-0.0449,-2.2451,-1.753984375
2026-05-29,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-29 15:51:22.946824,"dk",0.1081,825,0.1818,450,-0.0737,-0.045,-2.2513,-1.758828125
2026-05-29,"LAS @ WAS","three point field goal","LAS","LAS three point field goal",2026-05-29 15:51:22.946824,"dk",0.129,675,0.1739,475,-0.0449,-0.0272,-1.3594,-1.06203125
2026-05-29,"LAS @ WAS","three point field goal","WAS","WAS three point field goal",2026-05-29 15:51:22.946824,"dk",0.1238,708,0.1667,500,-0.0429,-0.0257,-1.2874,-1.00578125
2026-05-29,"MIN @ CHI","three point field goal","MIN","MIN three point field goal",2026-05-29 15:51:22.946824,"dk",0.118,748,0.1538,550,-0.0359,-0.0212,-1.0604,-0.8284375
2026-05-29,"MIN @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-29 15:51:22.946824,"dk",0.1079,826,0.1818,450,-0.0739,-0.0452,-2.2576,-1.76375
2026-05-29,"ATL @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-29 15:51:22.946824,"dk",0.1335,649,0.1429,600,-0.0093,-0.0054,-0.2719,-0.212421875
2026-05-29,"ATL @ PDX","three point field goal","ATL","ATL three point field goal",2026-05-29 15:51:22.946824,"dk",0.1457,586,0.2,400,-0.0543,-0.0339,-1.6959,-1.324921875
2026-05-29,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-29 15:51:22.946824,"dk",0.3632,175,0.4082,145,-0.045,-0.038,-1.9,-1.484375
2026-05-29,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-29 15:51:22.946824,"dk",0.3914,155,0.3922,155,-7e-04,-6e-04,-0.0296,-0.023125
2026-05-29,"LAS @ WAS","two point field goal","LAS","LAS two point field goal",2026-05-29 15:51:22.946824,"dk",0.3655,174,0.3704,170,-0.0049,-0.0039,-0.1927,-0.150546875
2026-05-29,"LAS @ WAS","two point field goal","WAS","WAS two point field goal",2026-05-29 15:51:22.946824,"dk",0.3817,162,0.4878,105,-0.1061,-0.1035,-5.1773,-4.044765625
2026-05-29,"MIN @ CHI","two point field goal","MIN","MIN two point field goal",2026-05-29 15:51:22.946824,"dk",0.3579,179,0.3704,170,-0.0124,-0.0099,-0.4941,-0.386015625
2026-05-29,"MIN @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-29 15:51:22.946824,"dk",0.4162,140,0.4878,105,-0.0716,-0.0699,-3.4959,-2.731171875
2026-05-29,"ATL @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-29 15:51:22.946824,"dk",0.332,201,0.3846,160,-0.0526,-0.0428,-2.1388,-1.6709375
2026-05-29,"ATL @ PDX","two point field goal","ATL","ATL two point field goal",2026-05-29 15:51:22.946824,"dk",0.3888,157,0.4651,115,-0.0764,-0.0714,-3.5686,-2.78796875
2026-05-29,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-29 16:21:22.918004,"dk",0.1372,629,0.2083,380,-0.0711,-0.0449,-2.2451,-1.753984375
2026-05-29,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-29 16:21:22.918004,"dk",0.1081,825,0.1818,450,-0.0737,-0.045,-2.2513,-1.758828125
2026-05-29,"LAS @ WAS","three point field goal","LAS","LAS three point field goal",2026-05-29 16:21:22.918004,"dk",0.129,675,0.1739,475,-0.0449,-0.0272,-1.3594,-1.06203125
2026-05-29,"LAS @ WAS","three point field goal","WAS","WAS three point field goal",2026-05-29 16:21:22.918004,"dk",0.1238,708,0.1667,500,-0.0429,-0.0257,-1.2874,-1.00578125
2026-05-29,"MIN @ CHI","three point field goal","MIN","MIN three point field goal",2026-05-29 16:21:22.918004,"dk",0.118,748,0.1538,550,-0.0359,-0.0212,-1.0604,-0.8284375
2026-05-29,"MIN @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-29 16:21:22.918004,"dk",0.1079,826,0.1818,450,-0.0739,-0.0452,-2.2576,-1.76375
2026-05-29,"ATL @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-29 16:21:22.918004,"dk",0.1335,649,0.1429,600,-0.0093,-0.0054,-0.2719,-0.212421875
2026-05-29,"ATL @ PDX","three point field goal","ATL","ATL three point field goal",2026-05-29 16:21:22.918004,"dk",0.1457,586,0.2,400,-0.0543,-0.0339,-1.6959,-1.324921875
2026-05-29,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-29 16:21:22.918004,"dk",0.3632,175,0.4082,145,-0.045,-0.038,-1.9,-1.484375
2026-05-29,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-29 16:21:22.918004,"dk",0.3914,155,0.3922,155,-7e-04,-6e-04,-0.0296,-0.023125
2026-05-29,"LAS @ WAS","two point field goal","LAS","LAS two point field goal",2026-05-29 16:21:22.918004,"dk",0.3655,174,0.3704,170,-0.0049,-0.0039,-0.1927,-0.150546875
2026-05-29,"LAS @ WAS","two point field goal","WAS","WAS two point field goal",2026-05-29 16:21:22.918004,"dk",0.3817,162,0.4878,105,-0.1061,-0.1035,-5.1773,-4.044765625
2026-05-29,"MIN @ CHI","two point field goal","MIN","MIN two point field goal",2026-05-29 16:21:22.918004,"dk",0.3579,179,0.3704,170,-0.0124,-0.0099,-0.4941,-0.386015625
2026-05-29,"MIN @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-29 16:21:22.918004,"dk",0.4162,140,0.4878,105,-0.0716,-0.0699,-3.4959,-2.731171875
2026-05-29,"ATL @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-29 16:21:22.918004,"dk",0.332,201,0.3846,160,-0.0526,-0.0428,-2.1388,-1.6709375
2026-05-29,"ATL @ PDX","two point field goal","ATL","ATL two point field goal",2026-05-29 16:21:22.918004,"dk",0.3888,157,0.4651,115,-0.0764,-0.0714,-3.5686,-2.78796875
2026-05-29,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-29 16:51:23.617921,"dk",0.1372,629,0.2083,380,-0.0711,-0.0449,-2.2451,-1.753984375
2026-05-29,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-29 16:51:23.617921,"dk",0.1081,825,0.1818,450,-0.0737,-0.045,-2.2513,-1.758828125
2026-05-29,"LAS @ WAS","three point field goal","LAS","LAS three point field goal",2026-05-29 16:51:23.617921,"dk",0.129,675,0.1739,475,-0.0449,-0.0272,-1.3594,-1.06203125
2026-05-29,"LAS @ WAS","three point field goal","WAS","WAS three point field goal",2026-05-29 16:51:23.617921,"dk",0.1238,708,0.1667,500,-0.0429,-0.0257,-1.2874,-1.00578125
2026-05-29,"MIN @ CHI","three point field goal","MIN","MIN three point field goal",2026-05-29 16:51:23.617921,"dk",0.118,748,0.1538,550,-0.0359,-0.0212,-1.0604,-0.8284375
2026-05-29,"MIN @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-29 16:51:23.617921,"dk",0.1079,826,0.1818,450,-0.0739,-0.0452,-2.2576,-1.76375
2026-05-29,"ATL @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-29 16:51:23.617921,"dk",0.1335,649,0.1429,600,-0.0093,-0.0054,-0.2719,-0.212421875
2026-05-29,"ATL @ PDX","three point field goal","ATL","ATL three point field goal",2026-05-29 16:51:23.617921,"dk",0.1457,586,0.2,400,-0.0543,-0.0339,-1.6959,-1.324921875
2026-05-29,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-29 16:51:23.617921,"dk",0.3632,175,0.4082,145,-0.045,-0.038,-1.9,-1.484375
2026-05-29,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-29 16:51:23.617921,"dk",0.3914,155,0.3922,155,-7e-04,-6e-04,-0.0296,-0.023125
2026-05-29,"LAS @ WAS","two point field goal","LAS","LAS two point field goal",2026-05-29 16:51:23.617921,"dk",0.3655,174,0.3704,170,-0.0049,-0.0039,-0.1927,-0.150546875
2026-05-29,"LAS @ WAS","two point field goal","WAS","WAS two point field goal",2026-05-29 16:51:23.617921,"dk",0.3817,162,0.4878,105,-0.1061,-0.1035,-5.1773,-4.044765625
2026-05-29,"MIN @ CHI","two point field goal","MIN","MIN two point field goal",2026-05-29 16:51:23.617921,"dk",0.3579,179,0.3704,170,-0.0124,-0.0099,-0.4941,-0.386015625
2026-05-29,"MIN @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-29 16:51:23.617921,"dk",0.4162,140,0.4878,105,-0.0716,-0.0699,-3.4959,-2.731171875
2026-05-29,"ATL @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-29 16:51:23.617921,"dk",0.332,201,0.3846,160,-0.0526,-0.0428,-2.1388,-1.6709375
2026-05-29,"ATL @ PDX","two point field goal","ATL","ATL two point field goal",2026-05-29 16:51:23.617921,"dk",0.3888,157,0.4651,115,-0.0764,-0.0714,-3.5686,-2.78796875
2026-05-29,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-29 17:21:22.134464,"dk",0.1372,629,0.2083,380,-0.0711,-0.0449,-2.2451,-1.753984375
2026-05-29,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-29 17:21:22.134464,"dk",0.1081,825,0.1818,450,-0.0737,-0.045,-2.2513,-1.758828125
2026-05-29,"LAS @ WAS","three point field goal","LAS","LAS three point field goal",2026-05-29 17:21:22.134464,"dk",0.129,675,0.1739,475,-0.0449,-0.0272,-1.3594,-1.06203125
2026-05-29,"LAS @ WAS","three point field goal","WAS","WAS three point field goal",2026-05-29 17:21:22.134464,"dk",0.1238,708,0.1667,500,-0.0429,-0.0257,-1.2874,-1.00578125
2026-05-29,"MIN @ CHI","three point field goal","MIN","MIN three point field goal",2026-05-29 17:21:22.134464,"dk",0.118,748,0.1538,550,-0.0359,-0.0212,-1.0604,-0.8284375
2026-05-29,"MIN @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-29 17:21:22.134464,"dk",0.1079,826,0.1818,450,-0.0739,-0.0452,-2.2576,-1.76375
2026-05-29,"ATL @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-29 17:21:22.134464,"dk",0.1335,649,0.1429,600,-0.0093,-0.0054,-0.2719,-0.212421875
2026-05-29,"ATL @ PDX","three point field goal","ATL","ATL three point field goal",2026-05-29 17:21:22.134464,"dk",0.1457,586,0.2,400,-0.0543,-0.0339,-1.6959,-1.324921875
2026-05-29,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-29 17:21:22.134464,"dk",0.3632,175,0.4082,145,-0.045,-0.038,-1.9,-1.484375
2026-05-29,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-29 17:21:22.134464,"dk",0.3914,155,0.3922,155,-7e-04,-6e-04,-0.0296,-0.023125
2026-05-29,"LAS @ WAS","two point field goal","LAS","LAS two point field goal",2026-05-29 17:21:22.134464,"dk",0.3655,174,0.3704,170,-0.0049,-0.0039,-0.1927,-0.150546875
2026-05-29,"LAS @ WAS","two point field goal","WAS","WAS two point field goal",2026-05-29 17:21:22.134464,"dk",0.3817,162,0.4878,105,-0.1061,-0.1035,-5.1773,-4.044765625
2026-05-29,"MIN @ CHI","two point field goal","MIN","MIN two point field goal",2026-05-29 17:21:22.134464,"dk",0.3579,179,0.3704,170,-0.0124,-0.0099,-0.4941,-0.386015625
2026-05-29,"MIN @ CHI","two point field goal","CHI","CHI two point field goal",2026-05-29 17:21:22.134464,"dk",0.4162,140,0.4878,105,-0.0716,-0.0699,-3.4959,-2.731171875
2026-05-29,"ATL @ PDX","two point field goal","PDX","PDX two point field goal",2026-05-29 17:21:22.134464,"dk",0.332,201,0.3846,160,-0.0526,-0.0428,-2.1388,-1.6709375
2026-05-29,"ATL @ PDX","two point field goal","ATL","ATL two point field goal",2026-05-29 17:21:22.134464,"dk",0.3888,157,0.4651,115,-0.0764,-0.0714,-3.5686,-2.78796875
2026-05-29,"PHX @ NYL","three point field goal","NYL","NYL three point field goal",2026-05-29 17:51:22.988302,"dk",0.1372,629,0.2083,380,-0.0711,-0.0449,-2.2451,-1.753984375
2026-05-29,"PHX @ NYL","three point field goal","PHX","PHX three point field goal",2026-05-29 17:51:22.988302,"dk",0.1081,825,0.1818,450,-0.0737,-0.045,-2.2513,-1.758828125
2026-05-29,"LAS @ WAS","three point field goal","LAS","LAS three point field goal",2026-05-29 17:51:22.988302,"dk",0.129,675,0.1739,475,-0.0449,-0.0272,-1.3594,-1.06203125
2026-05-29,"LAS @ WAS","three point field goal","WAS","WAS three point field goal",2026-05-29 17:51:22.988302,"dk",0.1238,708,0.1667,500,-0.0429,-0.0257,-1.2874,-1.00578125
2026-05-29,"MIN @ CHI","three point field goal","MIN","MIN three point field goal",2026-05-29 17:51:22.988302,"dk",0.118,748,0.1538,550,-0.0359,-0.0212,-1.0604,-0.8284375
2026-05-29,"MIN @ CHI","three point field goal","CHI","CHI three point field goal",2026-05-29 17:51:22.988302,"dk",0.1079,826,0.1818,450,-0.0739,-0.0452,-2.2576,-1.76375
2026-05-29,"ATL @ PDX","three point field goal","PDX","PDX three point field goal",2026-05-29 17:51:22.988302,"dk",0.1335,649,0.1429,600,-0.0093,-0.0054,-0.2719,-0.212421875
2026-05-29,"ATL @ PDX","three point field goal","ATL","ATL three point field goal",2026-05-29 17:51:22.988302,"dk",0.1457,586,0.2,400,-0.0543,-0.0339,-1.6959,-1.324921875
2026-05-29,"PHX @ NYL","two point field goal","NYL","NYL two point field goal",2026-05-29 17:51:22.988302,"dk",0.3632,175,0.4082,145,-0.045,-0.038,-1.9,-1.484375
2026-05-29,"PHX @ NYL","two point field goal","PHX","PHX two point field goal",2026-05-29 17:51:22.988302,"dk",0.3914,155,0.3922,155,-7e-04,-6e-04,-0.0296,-0.023125
2026-05-29,"LAS @ WAS","two point field goal","LAS","LAS two point field goal",2026-05-29 17:51:22.988302,"dk",0.3655,174,0.3704,170,-0.0049,-0.0039,-0.1927,-0.150546875
