"game_date","game","player_id","player_name","team_abbreviation","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2026-05-08,"CON @ NYL","203398","Brittney Griner","CON",2026-05-08 17:36:57.103773,"fd",0.3636,175,-0.0557,-0.0438,-4.3764,0.3079,225,-2.04504672897196
2026-05-08,"CON @ NYL","1629546","Marine Johannes","NYL",2026-05-08 17:36:57.103773,"fd",0.1695,490,-0.0707,-0.0426,-4.257,0.0988,912,-1.9892523364486
2026-05-08,"CON @ NYL","204335","Betnijah Laney-Hamilton","NYL",2026-05-08 17:36:57.103773,"fd",0.1852,440,-0.0144,-0.0088,-0.882,0.1708,485,-0.41214953271028
2026-05-08,"CON @ NYL","203822","Rebekah Gardner","NYL",2026-05-08 17:36:57.103773,"fd",0.1538,550,0.0451,0.0266,2.6622,0.1989,403,1.24401869158878
2026-05-08,"CON @ NYL","1627668","Breanna Stewart","NYL",2026-05-08 17:36:57.103773,"fd",0.3571,180,-0.0659,-0.0512,-5.124,0.2913,243,-2.39439252336449
2026-05-08,"CON @ NYL","1627673","Jonquel Jones","NYL",2026-05-08 17:36:57.103773,"fd",0.2439,310,-0.0062,-0.0041,-0.4072,0.2377,321,-0.190280373831776
2026-05-08,"WAS @ TOR","1642781","Georgia Amoore","WAS",2026-05-08 17:36:57.103773,"fd",0.1538,550,-0.0654,-0.0386,-3.8646,0.0884,1031,-1.80588785046729
2026-05-08,"WAS @ TOR","1642785","Sonia Citron","WAS",2026-05-08 17:36:57.103773,"fd",0.2083,380,-0.0188,-0.0119,-1.1874,0.1895,428,-0.554859813084112
2026-05-08,"WAS @ TOR","1642792","Kiki Iriafen","WAS",2026-05-08 17:36:57.103773,"fd",0.2857,250,0.027,0.0189,1.8885,0.3127,220,0.882476635514019
2026-05-08,"WAS @ TOR","1631022","Shakira Austin","WAS",2026-05-08 17:36:57.103773,"fd",0.3571,180,-0.0388,-0.0301,-3.0148,0.3184,214,-1.40878504672897
2026-05-08,"WAS @ TOR","1627700","Julie Allemand","TOR",2026-05-08 17:36:57.103773,"fd",0.1333,650,0.0323,0.0186,1.8625,0.1656,504,0.870327102803738
2026-05-08,"WAS @ TOR","1629497","Marina Mabrey","TOR",2026-05-08 17:36:57.103773,"fd",0.25,300,7e-04,5e-04,0.0491,0.2507,299,0.0229439252336449
2026-05-08,"WAS @ TOR","1628279","Brittney Sykes","TOR",2026-05-08 17:36:57.103773,"fd",0.1923,420,0.05,0.031,3.0953,0.2423,313,1.44640186915888
2026-05-08,"WAS @ TOR","1627701","Temi Fagbenle","TOR",2026-05-08 17:36:57.103773,"fd",0.3333,200,-0.2103,-0.1577,-15.769,0.1231,712,-7.36869158878505
2026-05-08,"WAS @ TOR","1631055","Nyara Sabally","TOR",2026-05-08 17:36:57.103773,"fd",0.2222,350,-0.0065,-0.0042,-0.4155,0.2158,363,-0.194158878504673
2026-05-08,"GSV @ SEA","1631007","Veronica Burton","GSV",2026-05-08 17:36:57.103773,"fd",0.2326,330,-0.0115,-0.0075,-0.7494,0.2211,352,-0.35018691588785
