"game_date","game","quarter","team_abbreviation","quarter_team","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 15:21:16.350093,"fd",0.4505,122,0.0079,0.0071,0.3575,0.4583,118,0.232142857142857
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 15:21:16.350093,"dk",0.5238,-110,-0.0703,-0.0738,-3.6886,0.4536,120,-2.39519480519481
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 15:21:16.350093,"fd",0.4505,122,-0.0088,-0.008,-0.3997,0.4417,126,-0.259545454545455
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 15:51:15.74748,"dk",0.5833,-140,-0.0518,-0.0622,-3.109,0.5315,-113,-2.01883116883117
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 15:51:15.74748,"fd",0.6154,-160,-0.0737,-0.0958,-4.7901,0.5417,-118,-3.11045454545455
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 15:51:15.74748,"dk",0.5455,-120,0.001,0.0011,0.0547,0.5464,-120,0.0355194805194805
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 15:51:15.74748,"fd",0.6154,-160,-0.057,-0.0742,-3.7081,0.5583,-126,-2.40785714285714
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 15:51:15.74748,"dk",0.4878,105,-0.0193,-0.0189,-0.9431,0.4685,113,-0.612402597402597
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 15:51:15.74748,"fd",0.4505,122,0.0079,0.0071,0.3575,0.4583,118,0.232142857142857
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 15:51:15.74748,"dk",0.5238,-110,-0.0703,-0.0738,-3.6886,0.4536,120,-2.39519480519481
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 15:51:15.74748,"fd",0.4505,122,-0.0088,-0.008,-0.3997,0.4417,126,-0.259545454545455
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 16:21:16.181792,"dk",0.5833,-140,-0.0518,-0.0622,-3.109,0.5315,-113,-2.01883116883117
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 16:21:16.181792,"fd",0.6154,-160,-0.0737,-0.0958,-4.7901,0.5417,-118,-3.11045454545455
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 16:21:16.181792,"dk",0.5455,-120,0.001,0.0011,0.0547,0.5464,-120,0.0355194805194805
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 16:21:16.181792,"fd",0.6154,-160,-0.057,-0.0742,-3.7081,0.5583,-126,-2.40785714285714
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 16:21:16.181792,"dk",0.4878,105,-0.0193,-0.0189,-0.9431,0.4685,113,-0.612402597402597
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 16:21:16.181792,"fd",0.4505,122,0.0079,0.0071,0.3575,0.4583,118,0.232142857142857
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 16:21:16.181792,"dk",0.5238,-110,-0.0703,-0.0738,-3.6886,0.4536,120,-2.39519480519481
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 16:21:16.181792,"fd",0.4505,122,-0.0088,-0.008,-0.3997,0.4417,126,-0.259545454545455
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 16:51:15.825842,"dk",0.5833,-140,-0.0518,-0.0622,-3.109,0.5315,-113,-2.01883116883117
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 16:51:15.825842,"fd",0.6154,-160,-0.0737,-0.0958,-4.7901,0.5417,-118,-3.11045454545455
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 16:51:15.825842,"dk",0.5455,-120,0.001,0.0011,0.0547,0.5464,-120,0.0355194805194805
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 16:51:15.825842,"fd",0.6154,-160,-0.057,-0.0742,-3.7081,0.5583,-126,-2.40785714285714
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 16:51:15.825842,"dk",0.4878,105,-0.0193,-0.0189,-0.9431,0.4685,113,-0.612402597402597
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 16:51:15.825842,"fd",0.4505,122,0.0079,0.0071,0.3575,0.4583,118,0.232142857142857
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 16:51:15.825842,"dk",0.5238,-110,-0.0703,-0.0738,-3.6886,0.4536,120,-2.39519480519481
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 16:51:15.825842,"fd",0.4505,122,-0.0088,-0.008,-0.3997,0.4417,126,-0.259545454545455
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 17:21:17.432919,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 17:21:17.432919,"fd",0.6154,-160,-0.0742,-0.0965,-4.8239,0.5412,-118,-3.1324025974026
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 17:21:17.432919,"dk",0.5455,-120,0.001,0.0011,0.0547,0.5464,-120,0.0355194805194805
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 17:21:17.432919,"fd",0.6154,-160,-0.057,-0.0742,-3.7081,0.5583,-126,-2.40785714285714
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 17:21:17.432919,"dk",0.4878,105,-0.0187,-0.0183,-0.9144,0.4691,113,-0.593766233766234
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 17:21:17.432919,"fd",0.4505,122,0.0084,0.0076,0.3812,0.4588,118,0.247532467532468
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 17:21:17.432919,"dk",0.5238,-110,-0.0703,-0.0738,-3.6886,0.4536,120,-2.39519480519481
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 17:21:17.432919,"fd",0.4505,122,-0.0088,-0.008,-0.3997,0.4417,126,-0.259545454545455
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 17:51:23.68737,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 17:51:23.68737,"fd",0.6094,-156,-0.0682,-0.0873,-4.3651,0.5412,-118,-2.83448051948052
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 17:51:23.68737,"dk",0.5455,-120,0.001,0.0011,0.0547,0.5464,-120,0.0355194805194805
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 17:51:23.68737,"fd",0.6154,-160,-0.057,-0.0742,-3.7081,0.5583,-126,-2.40785714285714
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 17:51:23.68737,"dk",0.4878,105,-0.0187,-0.0183,-0.9144,0.4691,113,-0.593766233766234
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 17:51:23.68737,"fd",0.4545,120,0.0043,0.0039,0.1963,0.4588,118,0.127467532467532
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 17:51:23.68737,"dk",0.5238,-110,-0.0703,-0.0738,-3.6886,0.4536,120,-2.39519480519481
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 17:51:23.68737,"fd",0.4505,122,-0.0088,-0.008,-0.3997,0.4417,126,-0.259545454545455
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 18:21:18.200494,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 18:21:18.200494,"fd",0.6154,-160,-0.0742,-0.0965,-4.8239,0.5412,-118,-3.1324025974026
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 18:21:18.200494,"dk",0.5455,-120,0.001,0.0011,0.0547,0.5464,-120,0.0355194805194805
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 18:21:18.200494,"fd",0.6154,-160,-0.057,-0.0742,-3.7081,0.5583,-126,-2.40785714285714
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 18:21:18.200494,"dk",0.4878,105,-0.0187,-0.0183,-0.9144,0.4691,113,-0.593766233766234
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 18:21:18.200494,"fd",0.4505,122,0.0084,0.0076,0.3812,0.4588,118,0.247532467532468
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 18:21:18.200494,"dk",0.5238,-110,-0.0703,-0.0738,-3.6886,0.4536,120,-2.39519480519481
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 18:21:18.200494,"fd",0.4505,122,-0.0088,-0.008,-0.3997,0.4417,126,-0.259545454545455
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 18:51:16.602931,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 18:51:16.602931,"fd",0.6154,-160,-0.0742,-0.0965,-4.8239,0.5412,-118,-3.1324025974026
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 18:51:16.602931,"dk",0.5455,-120,0.001,0.0011,0.0547,0.5464,-120,0.0355194805194805
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 18:51:16.602931,"fd",0.6154,-160,-0.057,-0.0742,-3.7081,0.5583,-126,-2.40785714285714
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 18:51:16.602931,"dk",0.4878,105,-0.0187,-0.0183,-0.9144,0.4691,113,-0.593766233766234
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 18:51:16.602931,"fd",0.4505,122,0.0084,0.0076,0.3812,0.4588,118,0.247532467532468
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 18:51:16.602931,"dk",0.5238,-110,-0.0703,-0.0738,-3.6886,0.4536,120,-2.39519480519481
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 18:51:16.602931,"fd",0.4505,122,-0.0088,-0.008,-0.3997,0.4417,126,-0.259545454545455
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 19:21:16.400197,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 19:21:16.400197,"fd",0.6154,-160,-0.0742,-0.0965,-4.8239,0.5412,-118,-3.1324025974026
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 19:21:16.400197,"dk",0.5455,-120,0.001,0.0011,0.0547,0.5464,-120,0.0355194805194805
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 19:21:16.400197,"fd",0.6154,-160,-0.057,-0.0742,-3.7081,0.5583,-126,-2.40785714285714
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 19:21:16.400197,"dk",0.4878,105,-0.0187,-0.0183,-0.9144,0.4691,113,-0.593766233766234
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 19:21:16.400197,"fd",0.4505,122,0.0084,0.0076,0.3812,0.4588,118,0.247532467532468
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 19:21:16.400197,"dk",0.5349,-115,-0.0813,-0.0874,-4.3716,0.4536,120,-2.8387012987013
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 19:21:16.400197,"fd",0.4505,122,-0.0088,-0.008,-0.3997,0.4417,126,-0.259545454545455
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 19:51:16.221846,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 19:51:16.221846,"fd",0.6154,-160,-0.0742,-0.0965,-4.8239,0.5412,-118,-3.1324025974026
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 19:51:16.221846,"dk",0.5455,-120,-0.0628,-0.069,-3.4523,0.4827,107,-2.24175324675325
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 19:51:16.221846,"fd",0.6154,-160,-0.1393,-0.1811,-9.0525,0.4761,110,-5.87824675324675
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 19:51:16.221846,"dk",0.5,100,-0.0309,-0.0309,-1.5465,0.4691,113,-1.00422077922078
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 19:51:16.221846,"fd",0.4505,122,0.0084,0.0076,0.3812,0.4588,118,0.247532467532468
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 19:51:16.221846,"dk",0.5238,-110,-0.0065,-0.0068,-0.341,0.5173,-107,-0.221428571428571
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 19:51:16.221846,"fd",0.4505,122,0.0734,0.0668,3.3407,0.5239,-110,2.16928571428571
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 20:21:16.487883,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 20:21:16.487883,"fd",0.6154,-160,-0.0742,-0.0965,-4.8239,0.5412,-118,-3.1324025974026
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 20:21:16.487883,"dk",0.5455,-120,-0.0628,-0.069,-3.4523,0.4827,107,-2.24175324675325
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 20:21:16.487883,"fd",0.6154,-160,-0.1393,-0.1811,-9.0525,0.4761,110,-5.87824675324675
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 20:21:16.487883,"dk",0.5,100,-0.0309,-0.0309,-1.5465,0.4691,113,-1.00422077922078
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 20:21:16.487883,"fd",0.4505,122,0.0084,0.0076,0.3812,0.4588,118,0.247532467532468
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 20:21:16.487883,"dk",0.5238,-110,-0.0065,-0.0068,-0.341,0.5173,-107,-0.221428571428571
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 20:21:16.487883,"fd",0.4505,122,0.0734,0.0668,3.3407,0.5239,-110,2.16928571428571
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 20:51:17.819612,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 20:51:17.819612,"fd",0.6154,-160,-0.0742,-0.0965,-4.8239,0.5412,-118,-3.1324025974026
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 20:51:17.819612,"dk",0.5455,-120,-0.0628,-0.069,-3.4523,0.4827,107,-2.24175324675325
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 20:51:17.819612,"fd",0.6154,-160,-0.1393,-0.1811,-9.0525,0.4761,110,-5.87824675324675
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 20:51:17.819612,"dk",0.5,100,-0.0309,-0.0309,-1.5465,0.4691,113,-1.00422077922078
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 20:51:17.819612,"fd",0.4505,122,0.0084,0.0076,0.3812,0.4588,118,0.247532467532468
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 20:51:17.819612,"dk",0.5238,-110,-0.0065,-0.0068,-0.341,0.5173,-107,-0.221428571428571
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 20:51:17.819612,"fd",0.4505,122,0.0734,0.0668,3.3407,0.5239,-110,2.16928571428571
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 21:21:16.441688,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 21:21:16.441688,"fd",0.6094,-156,-0.0682,-0.0873,-4.3651,0.5412,-118,-2.83448051948052
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 21:21:16.441688,"dk",0.5455,-120,-0.0628,-0.069,-3.4523,0.4827,107,-2.24175324675325
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 21:21:16.441688,"fd",0.6154,-160,-0.1393,-0.1811,-9.0525,0.4761,110,-5.87824675324675
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 21:21:16.441688,"dk",0.5,100,-0.0309,-0.0309,-1.5465,0.4691,113,-1.00422077922078
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 21:21:16.441688,"fd",0.4545,120,0.0043,0.0039,0.1963,0.4588,118,0.127467532467532
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 21:21:16.441688,"dk",0.5238,-110,-0.0065,-0.0068,-0.341,0.5173,-107,-0.221428571428571
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 21:21:16.441688,"fd",0.4505,122,0.0734,0.0668,3.3407,0.5239,-110,2.16928571428571
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 21:51:17.866166,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 21:51:17.866166,"fd",0.6094,-156,-0.0682,-0.0873,-4.3651,0.5412,-118,-2.83448051948052
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 21:51:17.866166,"dk",0.5455,-120,-0.0628,-0.069,-3.4523,0.4827,107,-2.24175324675325
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 21:51:17.866166,"fd",0.6154,-160,-0.1393,-0.1811,-9.0525,0.4761,110,-5.87824675324675
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 21:51:17.866166,"dk",0.5,100,-0.0309,-0.0309,-1.5465,0.4691,113,-1.00422077922078
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 21:51:17.866166,"fd",0.4545,120,0.0043,0.0039,0.1963,0.4588,118,0.127467532467532
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 21:51:17.866166,"dk",0.5238,-110,-0.0065,-0.0068,-0.341,0.5173,-107,-0.221428571428571
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 21:51:17.866166,"fd",0.4505,122,0.0734,0.0668,3.3407,0.5239,-110,2.16928571428571
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 22:21:17.128861,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 22:21:17.128861,"fd",0.6094,-156,-0.0682,-0.0873,-4.3651,0.5412,-118,-2.83448051948052
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 22:21:17.128861,"dk",0.5455,-120,-0.0628,-0.069,-3.4523,0.4827,107,-2.24175324675325
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 22:21:17.128861,"fd",0.6154,-160,-0.1393,-0.1811,-9.0525,0.4761,110,-5.87824675324675
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 22:21:17.128861,"dk",0.5,100,-0.0309,-0.0309,-1.5465,0.4691,113,-1.00422077922078
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 22:21:17.128861,"fd",0.4545,120,0.0043,0.0039,0.1963,0.4588,118,0.127467532467532
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 22:21:17.128861,"dk",0.5238,-110,-0.0065,-0.0068,-0.341,0.5173,-107,-0.221428571428571
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 22:21:17.128861,"fd",0.4505,122,0.0734,0.0668,3.3407,0.5239,-110,2.16928571428571
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 22:51:17.816782,"dk",0.5833,-140,-0.0524,-0.0629,-3.1442,0.5309,-113,-2.04168831168831
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 22:51:17.816782,"fd",0.6094,-156,-0.0682,-0.0873,-4.3651,0.5412,-118,-2.83448051948052
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 22:51:17.816782,"dk",0.5455,-120,-0.0628,-0.069,-3.4523,0.4827,107,-2.24175324675325
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 22:51:17.816782,"fd",0.6154,-160,-0.1393,-0.1811,-9.0525,0.4761,110,-5.87824675324675
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 22:51:17.816782,"dk",0.5,100,-0.0309,-0.0309,-1.5465,0.4691,113,-1.00422077922078
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 22:51:17.816782,"fd",0.4545,120,0.0043,0.0039,0.1963,0.4588,118,0.127467532467532
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 22:51:17.816782,"dk",0.5238,-110,-0.0065,-0.0068,-0.341,0.5173,-107,-0.221428571428571
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 22:51:17.816782,"fd",0.4505,122,0.0734,0.0668,3.3407,0.5239,-110,2.16928571428571
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 23:21:16.194461,"dk",0.5833,-140,-0.0513,-0.0616,-3.0789,0.532,-114,-1.99928571428571
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 23:21:16.194461,"fd",0.6094,-156,-0.0672,-0.0861,-4.3034,0.5421,-118,-2.79441558441558
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 23:21:16.194461,"dk",0.5455,-120,-0.0628,-0.069,-3.4523,0.4827,107,-2.24175324675325
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 23:21:16.194461,"fd",0.6154,-160,-0.1393,-0.1811,-9.0525,0.4761,110,-5.87824675324675
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 23:21:16.194461,"dk",0.5,100,-0.032,-0.032,-1.6009,0.468,114,-1.03954545454545
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 23:21:16.194461,"fd",0.4545,120,0.0033,0.003,0.1521,0.4579,118,0.0987662337662338
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 23:21:16.194461,"dk",0.5238,-110,-0.0065,-0.0068,-0.341,0.5173,-107,-0.221428571428571
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 23:21:16.194461,"fd",0.4505,122,0.0734,0.0668,3.3407,0.5239,-110,2.16928571428571
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 23:51:16.891538,"dk",0.5833,-140,-0.0513,-0.0616,-3.0789,0.532,-114,-1.99928571428571
2026-05-25,"PDX @ NYL","1Q","NYL","1Q NYL",2026-05-25 23:51:16.891538,"fd",0.6094,-156,-0.0672,-0.0861,-4.3034,0.5421,-118,-2.79441558441558
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 23:51:16.891538,"dk",0.5455,-120,-0.0628,-0.069,-3.4523,0.4827,107,-2.24175324675325
2026-05-25,"CON @ GSV","1Q","CON","1Q CON",2026-05-25 23:51:16.891538,"fd",0.6063,-154,-0.1302,-0.1653,-8.2667,0.4761,110,-5.36798701298701
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 23:51:16.891538,"dk",0.5,100,-0.032,-0.032,-1.6009,0.468,114,-1.03954545454545
2026-05-25,"PDX @ NYL","1Q","PDX","1Q PDX",2026-05-25 23:51:16.891538,"fd",0.4545,120,0.0033,0.003,0.1521,0.4579,118,0.0987662337662338
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 23:51:16.891538,"dk",0.5238,-110,-0.0065,-0.0068,-0.341,0.5173,-107,-0.221428571428571
2026-05-25,"CON @ GSV","1Q","GSV","1Q GSV",2026-05-25 23:51:16.891538,"fd",0.4587,118,0.0652,0.0602,3.0099,0.5239,-110,1.95448051948052
2026-05-27,"PHX @ NYL","1Q","NYL","1Q NYL",2026-05-27 12:21:39.772199,"fd",0.5745,-135,-0.0763,-0.0897,-4.4825,0.4982,101,-2.91071428571429
2026-05-27,"WAS @ SEA","1Q","WAS","1Q WAS",2026-05-27 12:21:39.772199,"fd",0.5833,-140,-0.0385,-0.0462,-2.308,0.5449,-120,-1.4987012987013
2026-05-27,"CON @ PDX","1Q","CON","1Q CON",2026-05-27 12:21:39.772199,"fd",0.5455,-120,-0.0493,-0.0542,-2.7109,0.4962,102,-1.76032467532468
2026-05-27,"ATL @ MIN","1Q","MIN","1Q MIN",2026-05-27 12:21:39.772199,"fd",0.5238,-110,-0.048,-0.0504,-2.5197,0.4758,110,-1.63616883116883
2026-05-27,"TOR @ CHI","1Q","CHI","1Q CHI",2026-05-27 12:21:39.772199,"fd",0.6403,-178,-0.1043,-0.1449,-7.2462,0.536,-116,-4.70532467532468
2026-05-27,"PHX @ NYL","1Q","PHX","1Q PHX",2026-05-27 12:21:39.772199,"fd",0.4902,104,0.0116,0.0114,0.5705,0.5018,-101,0.370454545454545
2026-05-27,"CON @ PDX","1Q","PDX","1Q PDX",2026-05-27 12:21:39.772199,"fd",0.5192,-108,-0.0154,-0.016,-0.8006,0.5038,-102,-0.51987012987013
2026-05-27,"WAS @ SEA","1Q","SEA","1Q SEA",2026-05-27 12:21:39.772199,"fd",0.4808,108,-0.0256,-0.0247,-1.2343,0.4551,120,-0.801493506493506
2026-05-27,"ATL @ MIN","1Q","ATL","1Q ATL",2026-05-27 12:21:39.772199,"fd",0.5413,-118,-0.0171,-0.0186,-0.932,0.5242,-110,-0.605194805194805
2026-05-27,"TOR @ CHI","1Q","TOR","1Q TOR",2026-05-27 12:21:39.772199,"fd",0.4237,136,0.0402,0.0349,1.7459,0.464,116,1.1337012987013
2026-05-27,"PHX @ NYL","1Q","NYL","1Q NYL",2026-05-27 12:54:27.531739,"fd",0.5745,-135,-0.0763,-0.0897,-4.4825,0.4982,101,-2.91071428571429
2026-05-27,"WAS @ SEA","1Q","WAS","1Q WAS",2026-05-27 12:54:27.531739,"fd",0.5833,-140,-0.0385,-0.0462,-2.308,0.5449,-120,-1.4987012987013
